,0,1,2,3,4,5,6,7,8,9,10,11,12,13
23,0.0,0.0,0.0,0.0,0.02266666666666667,0.092,0.0,0.038,0.7186666666666667,0.004666666666666667,0.124,0.0,0.0,0.0
24,0.35533333333333333,0.0,0.029333333333333333,0.050666666666666665,0.10533333333333333,0.24666666666666667,0.0,0.02,0.012,0.10466666666666667,0.012666666666666666,0.0,0.0013333333333333333,0.062
25,0.328,0.002,0.0033333333333333335,0.043333333333333335,0.04,0.36666666666666664,0.0,0.09333333333333334,0.0026666666666666666,0.08133333333333333,0.03933333333333333,0.0,0.0,0.0
26,0.0,0.032,0.0,0.0,0.21866666666666668,0.268,0.0,0.09066666666666667,0.17266666666666666,0.164,0.03666666666666667,0.0,0.0013333333333333333,0.016
27,0.12533333333333332,0.0,0.11666666666666667,0.034666666666666665,0.252,0.148,0.0,0.052,0.032,0.062,0.0013333333333333333,0.004,0.13933333333333334,0.03266666666666666
28,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.04666666666666667,0.0,0.162,0.17866666666666667,0.018666666666666668,0.586,0.0,0.0013333333333333333,0.0
29,0.06466666666666666,0.0,0.06133333333333333,0.066,0.012,0.09066666666666667,0.004666666666666667,0.03,0.008666666666666666,0.17466666666666666,0.486,0.0,0.0013333333333333333,0.0
30,0.0,0.11666666666666667,0.0,0.0,0.23866666666666667,0.10066666666666667,0.0,0.3453333333333333,0.11866666666666667,0.028666666666666667,0.051333333333333335,0.0,0.0,0.0
31,0.014,0.0,0.016,0.0013333333333333333,0.018666666666666668,0.005333333333333333,0.0,0.025333333333333333,0.0006666666666666666,0.8073333333333333,0.11133333333333334,0.0,0.0,0.0
32,0.13666666666666666,0.0,0.0,0.050666666666666665,0.516,0.214,0.0,0.0006666666666666666,0.0013333333333333333,0.002,0.07866666666666666,0.0,0.0,0.0
33,0.416,0.0,0.0,0.011333333333333334,0.116,0.39266666666666666,0.0,0.004,0.01,0.025333333333333333,0.018,0.004666666666666667,0.0013333333333333333,0.0006666666666666666
34,0.04533333333333334,0.0,0.024,0.020666666666666667,0.09733333333333333,0.168,0.014,0.022,0.010666666666666666,0.31,0.2833333333333333,0.0,0.004666666666666667,0.0
35,0.0,0.018666666666666668,0.0,0.0,0.08,0.39066666666666666,0.0,0.13266666666666665,0.15133333333333332,0.20733333333333334,0.018666666666666668,0.0,0.0006666666666666666,0.0
36,0.20866666666666667,0.0,0.09666666666666666,0.048,0.034666666666666665,0.04133333333333333,0.0,0.19066666666666668,0.0006666666666666666,0.27266666666666667,0.10666666666666667,0.0,0.0,0.0
37,0.13933333333333334,0.002,0.002,0.0,0.019333333333333334,0.056666666666666664,0.0,0.16133333333333333,0.3313333333333333,0.14733333333333334,0.13933333333333334,0.0,0.0,0.0013333333333333333
38,0.23533333333333334,0.0,0.002,0.009333333333333334,0.378,0.128,0.0,0.09266666666666666,0.007333333333333333,0.08066666666666666,0.021333333333333333,0.0,0.004666666666666667,0.04066666666666666
39,0.0,0.04533333333333334,0.0,0.0,0.02666666666666667,0.05733333333333333,0.0,0.45466666666666666,0.2693333333333333,0.06733333333333333,0.07866666666666666,0.0,0.0006666666666666666,0.0
40,0.06666666666666667,0.004666666666666667,0.0006666666666666666,0.0,0.016,0.15533333333333332,0.0,0.182,0.38533333333333336,0.11533333333333333,0.07066666666666667,0.0,0.0,0.0033333333333333335
41,0.014,0.0,0.02,0.0006666666666666666,0.0006666666666666666,0.086,0.0,0.062,0.038,0.6713333333333333,0.10733333333333334,0.0,0.0,0.0
42,0.12733333333333333,0.012,0.0006666666666666666,0.084,0.36333333333333334,0.31333333333333335,0.0,0.042,0.002,0.042,0.013333333333333334,0.0,0.0,0.0
43,0.13333333333333333,0.0,0.006666666666666667,0.002,0.5226666666666666,0.19533333333333333,0.0,0.006,0.06466666666666666,0.004,0.0026666666666666666,0.034666666666666665,0.005333333333333333,0.02266666666666667
44,0.0,0.019333333333333334,0.0,0.0,0.12533333333333332,0.26266666666666666,0.0,0.24466666666666667,0.19733333333333333,0.11,0.03933333333333333,0.0,0.0013333333333333333,0.0
45,0.023333333333333334,0.0,0.007333333333333333,0.0013333333333333333,0.02,0.07266666666666667,0.0,0.016666666666666666,0.01,0.30666666666666664,0.542,0.0,0.0,0.0
46,0.348,0.002,0.013333333333333334,0.23333333333333334,0.03866666666666667,0.044,0.0,0.011333333333333334,0.021333333333333333,0.286,0.002,0.0,0.0,0.0
47,0.12,0.0,0.0,0.024666666666666667,0.029333333333333333,0.2733333333333333,0.0033333333333333335,0.012,0.11066666666666666,0.29333333333333333,0.13333333333333333,0.0,0.0,0.0
48,0.06266666666666666,0.0,0.021333333333333333,0.007333333333333333,0.012,0.04733333333333333,0.0,0.06333333333333334,0.029333333333333333,0.41733333333333333,0.3393333333333333,0.0,0.0,0.0
49,0.094,0.0,0.05533333333333333,0.17666666666666667,0.06666666666666667,0.10733333333333334,0.0,0.09533333333333334,0.04,0.16333333333333333,0.20133333333333334,0.0,0.0,0.0
50,0.044,0.0,0.03866666666666667,0.016,0.062,0.12066666666666667,0.04,0.044,0.023333333333333334,0.25133333333333335,0.3586666666666667,0.0006666666666666666,0.0006666666666666666,0.0
51,0.0006666666666666666,0.005333333333333333,0.0,0.0033333333333333335,0.03,0.088,0.0,0.186,0.33466666666666667,0.044,0.308,0.0,0.0,0.0
52,0.5526666666666666,0.0,0.012,0.013333333333333334,0.03866666666666667,0.162,0.0,0.014,0.043333333333333335,0.156,0.007333333333333333,0.0,0.0,0.0006666666666666666
53,0.15866666666666668,0.0006666666666666666,0.002,0.06133333333333333,0.11,0.23533333333333334,0.0,0.07133333333333333,0.0026666666666666666,0.242,0.116,0.0,0.0,0.0
54,0.004,0.032,0.006666666666666667,0.0,0.037333333333333336,0.42,0.0,0.044,0.088,0.30666666666666664,0.06133333333333333,0.0,0.0,0.0
55,0.0,0.02,0.0,0.0,0.03333333333333333,0.18133333333333335,0.0,0.12333333333333334,0.23,0.013333333333333334,0.39866666666666667,0.0,0.0,0.0
56,0.06066666666666667,0.0,0.03266666666666666,0.0,0.004666666666666667,0.5453333333333333,0.0,0.03266666666666666,0.07333333333333333,0.059333333333333335,0.19133333333333333,0.0,0.0,0.0
57,0.09266666666666666,0.0,0.09333333333333334,0.2,0.0006666666666666666,0.016666666666666666,0.0,0.020666666666666667,0.010666666666666666,0.37733333333333335,0.188,0.0,0.0,0.0
58,0.06666666666666667,0.0,0.0,0.026,0.36733333333333335,0.49666666666666665,0.0,0.0,0.0,0.008666666666666666,0.032,0.0,0.0,0.0026666666666666666
59,0.0,0.0013333333333333333,0.0006666666666666666,0.0006666666666666666,0.03666666666666667,0.2786666666666667,0.0,0.07333333333333333,0.25266666666666665,0.30466666666666664,0.051333333333333335,0.0,0.0,0.0
60,0.11466666666666667,0.0,0.005333333333333333,0.07066666666666667,0.14333333333333334,0.25333333333333335,0.0,0.07333333333333333,0.09133333333333334,0.15933333333333333,0.08866666666666667,0.0,0.0,0.0
61,0.05733333333333333,0.0,0.068,0.026,0.006,0.030666666666666665,0.0,0.020666666666666667,0.0006666666666666666,0.57,0.22,0.0,0.0,0.0006666666666666666
62,0.06533333333333333,0.0,0.0,0.0,0.49333333333333335,0.3426666666666667,0.0,0.0013333333333333333,0.006666666666666667,0.006666666666666667,0.004666666666666667,0.038,0.004666666666666667,0.03666666666666667
63,0.0,0.002,0.0,0.0,0.086,0.134,0.0,0.214,0.3433333333333333,0.006666666666666667,0.214,0.0,0.0,0.0
64,0.0,0.024,0.0,0.0,0.035333333333333335,0.254,0.0,0.17266666666666666,0.23533333333333334,0.19866666666666666,0.07733333333333334,0.0,0.0026666666666666666,0.0
65,0.0,0.05266666666666667,0.002,0.0,0.06333333333333334,0.3433333333333333,0.0,0.14133333333333334,0.10266666666666667,0.26866666666666666,0.024666666666666667,0.0,0.0013333333333333333,0.0
66,0.0,0.018,0.021333333333333333,0.0,0.104,0.124,0.0,0.25,0.102,0.3506666666666667,0.024,0.0,0.0,0.006
67,0.02266666666666667,0.0,0.03333333333333333,0.024,0.014,0.22266666666666668,0.0,0.03266666666666666,0.084,0.36533333333333334,0.20133333333333334,0.0,0.0,0.0
68,0.44333333333333336,0.007333333333333333,0.09533333333333334,0.084,0.07,0.11466666666666667,0.0,0.005333333333333333,0.036,0.132,0.01,0.0,0.002,0.0
69,0.0,0.023333333333333334,0.0,0.0,0.07533333333333334,0.328,0.0,0.31266666666666665,0.16133333333333333,0.03866666666666667,0.06066666666666667,0.0,0.0,0.0
70,0.11933333333333333,0.0,0.0,0.0006666666666666666,0.14733333333333334,0.72,0.0,0.0,0.0013333333333333333,0.0013333333333333333,0.0006666666666666666,0.0,0.0,0.009333333333333334
71,0.06733333333333333,0.0,0.0,0.007333333333333333,0.152,0.6993333333333334,0.0,0.0,0.008666666666666666,0.018666666666666668,0.04666666666666667,0.0,0.0,0.0
72,0.0,0.2,0.0,0.0,0.12866666666666668,0.19466666666666665,0.0,0.13733333333333334,0.116,0.03,0.19333333333333333,0.0,0.0,0.0
73,0.012,0.011333333333333334,0.0013333333333333333,0.002,0.07866666666666666,0.21666666666666667,0.0,0.03333333333333333,0.172,0.31066666666666665,0.162,0.0,0.0,0.0
74,0.06933333333333333,0.0,0.084,0.204,0.0033333333333333335,0.026,0.0,0.12066666666666667,0.024,0.32866666666666666,0.14,0.0,0.0,0.0
75,0.0,0.004666666666666667,0.0,0.0,0.146,0.118,0.0,0.088,0.232,0.02266666666666667,0.38866666666666666,0.0,0.0,0.0
76,0.0,0.009333333333333334,0.0,0.0,0.17466666666666666,0.25466666666666665,0.0,0.05466666666666667,0.306,0.17,0.014666666666666666,0.0,0.016,0.0
77,0.0,0.025333333333333333,0.0,0.0,0.388,0.202,0.0,0.062,0.14533333333333334,0.15266666666666667,0.022,0.0,0.0026666666666666666,0.0
78,0.296,0.0,0.1,0.037333333333333336,0.22466666666666665,0.23866666666666667,0.0013333333333333333,0.028,0.0013333333333333333,0.04733333333333333,0.011333333333333334,0.0,0.013333333333333334,0.0006666666666666666
79,0.0,0.08733333333333333,0.0,0.0,0.09733333333333333,0.27,0.0,0.14133333333333334,0.17533333333333334,0.20133333333333334,0.024666666666666667,0.0,0.002,0.0006666666666666666
80,0.0,0.021333333333333333,0.0,0.0,0.14266666666666666,0.5073333333333333,0.0,0.106,0.106,0.094,0.016666666666666666,0.0,0.006,0.0
81,0.31466666666666665,0.0,0.06066666666666667,0.09133333333333334,0.08333333333333333,0.24533333333333332,0.0,0.024666666666666667,0.005333333333333333,0.118,0.043333333333333335,0.0,0.0,0.013333333333333334
82,0.046,0.0,0.0,0.004666666666666667,0.22333333333333333,0.6866666666666666,0.0,0.0006666666666666666,0.004666666666666667,0.013333333333333334,0.020666666666666667,0.0,0.0,0.0
83,0.2653333333333333,0.0006666666666666666,0.004,0.004,0.04066666666666666,0.30333333333333334,0.0006666666666666666,0.043333333333333335,0.024,0.2733333333333333,0.03933333333333333,0.0,0.0006666666666666666,0.0006666666666666666
84,0.17533333333333334,0.0,0.3,0.02266666666666667,0.082,0.08866666666666667,0.0,0.050666666666666665,0.02266666666666667,0.154,0.104,0.0,0.0,0.0
85,0.0,0.01,0.0026666666666666666,0.0,0.03,0.18666666666666668,0.0,0.13133333333333333,0.10333333333333333,0.486,0.04533333333333334,0.0,0.0,0.004666666666666667
86,0.13266666666666665,0.0,0.007333333333333333,0.05333333333333334,0.12333333333333334,0.4613333333333333,0.0026666666666666666,0.008666666666666666,0.0026666666666666666,0.059333333333333335,0.11933333333333333,0.0,0.029333333333333333,0.0
87,0.3586666666666667,0.002,0.0006666666666666666,0.020666666666666667,0.028,0.35333333333333333,0.0,0.08266666666666667,0.004666666666666667,0.08466666666666667,0.06466666666666666,0.0,0.0,0.0
88,0.058,0.009333333333333334,0.006,0.009333333333333334,0.076,0.29733333333333334,0.0,0.08066666666666666,0.25866666666666666,0.10733333333333334,0.09733333333333333,0.0,0.0,0.0
89,0.0,0.004,0.0,0.0,0.008,0.17466666666666666,0.0,0.44866666666666666,0.2,0.05466666666666667,0.11,0.0,0.0,0.0
90,0.0033333333333333335,0.0,0.012666666666666666,0.0,0.0013333333333333333,0.052,0.0,0.06666666666666667,0.0033333333333333335,0.704,0.15666666666666668,0.0,0.0,0.0
91,0.042666666666666665,0.0,0.16733333333333333,0.0006666666666666666,0.0013333333333333333,0.034666666666666665,0.0,0.03666666666666667,0.018666666666666668,0.10466666666666667,0.5933333333333334,0.0,0.0,0.0
92,0.03866666666666667,0.0,0.02,0.012666666666666666,0.048666666666666664,0.174,0.0,0.008666666666666666,0.04533333333333334,0.4646666666666667,0.18733333333333332,0.0,0.0,0.0
93,0.024,0.0,0.005333333333333333,0.0006666666666666666,0.0,0.01,0.0,0.0013333333333333333,0.020666666666666667,0.22866666666666666,0.7093333333333334,0.0,0.0,0.0
94,0.014,0.0,0.232,0.024666666666666667,0.08666666666666667,0.035333333333333335,0.0,0.016666666666666666,0.006666666666666667,0.19333333333333333,0.39066666666666666,0.0,0.0,0.0
95,0.21533333333333332,0.0,0.002,0.012,0.03666666666666667,0.21933333333333332,0.0,0.09933333333333333,0.0026666666666666666,0.3486666666666667,0.06333333333333334,0.0006666666666666666,0.0,0.0
96,0.03,0.0,0.03333333333333333,0.02666666666666667,0.06333333333333334,0.108,0.002,0.066,0.028,0.5533333333333333,0.08866666666666667,0.0,0.0006666666666666666,0.0
97,0.014666666666666666,0.0,0.006666666666666667,0.005333333333333333,0.029333333333333333,0.24066666666666667,0.011333333333333334,0.03266666666666666,0.024,0.5073333333333333,0.128,0.0,0.0,0.0
98,0.024,0.0,0.052,0.018,0.020666666666666667,0.26466666666666666,0.028,0.06133333333333333,0.004666666666666667,0.384,0.142,0.0,0.0,0.0006666666666666666
99,0.448,0.0,0.0006666666666666666,0.016666666666666666,0.14533333333333334,0.3413333333333333,0.0,0.020666666666666667,0.0006666666666666666,0.014666666666666666,0.011333333333333334,0.0,0.0,0.0006666666666666666
100,0.0,0.011333333333333334,0.0,0.0,0.126,0.23066666666666666,0.0,0.042666666666666665,0.21733333333333332,0.12333333333333334,0.248,0.0,0.0006666666666666666,0.0
101,0.06133333333333333,0.0,0.0013333333333333333,0.008,0.33466666666666667,0.38333333333333336,0.0,0.004666666666666667,0.005333333333333333,0.02266666666666667,0.008666666666666666,0.10333333333333333,0.006,0.06066666666666667
102,0.0033333333333333335,0.0,0.0006666666666666666,0.0,0.0,0.37466666666666665,0.0,0.062,0.006666666666666667,0.35133333333333333,0.20133333333333334,0.0,0.0,0.0
103,0.262,0.0006666666666666666,0.0006666666666666666,0.064,0.042666666666666665,0.494,0.0006666666666666666,0.014666666666666666,0.05466666666666667,0.052,0.01,0.0,0.0013333333333333333,0.0026666666666666666
104,0.0,0.0013333333333333333,0.0,0.0,0.22266666666666668,0.13666666666666666,0.0,0.21266666666666667,0.252,0.054,0.07066666666666667,0.0,0.05,0.0
105,0.0,0.08866666666666667,0.0,0.0,0.019333333333333334,0.10933333333333334,0.0,0.38666666666666666,0.2613333333333333,0.08666666666666667,0.048,0.0,0.0,0.0
106,0.0,0.008,0.0,0.0,0.168,0.28733333333333333,0.0,0.03933333333333333,0.27,0.20133333333333334,0.016,0.0,0.01,0.0
107,0.0,0.011333333333333334,0.0026666666666666666,0.0,0.07066666666666667,0.3546666666666667,0.0,0.068,0.256,0.158,0.07866666666666666,0.0,0.0,0.0
108,0.006666666666666667,0.0,0.004666666666666667,0.0,0.006666666666666667,0.074,0.0,0.07466666666666667,0.09266666666666666,0.7013333333333334,0.03933333333333333,0.0,0.0,0.0
109,0.0006666666666666666,0.0,0.09266666666666666,0.0,0.01,0.5873333333333334,0.0,0.05733333333333333,0.12533333333333332,0.06733333333333333,0.059333333333333335,0.0,0.0,0.0
110,0.01,0.026,0.0,0.0,0.05333333333333334,0.47,0.0,0.05733333333333333,0.13333333333333333,0.23133333333333334,0.018666666666666668,0.0,0.0,0.0
111,0.0,0.0006666666666666666,0.0,0.0,0.002,0.03333333333333333,0.0,0.05,0.138,0.12866666666666668,0.6386666666666667,0.0,0.008666666666666666,0.0
112,0.14733333333333334,0.0,0.005333333333333333,0.0,0.03266666666666666,0.3253333333333333,0.0,0.030666666666666665,0.002,0.17,0.2826666666666667,0.002,0.0,0.002
113,0.0,0.052,0.0,0.0,0.08333333333333333,0.302,0.0,0.21933333333333332,0.11933333333333333,0.04933333333333333,0.17333333333333334,0.0,0.0013333333333333333,0.0
114,0.0,0.012,0.0,0.0,0.027333333333333334,0.44666666666666666,0.0,0.021333333333333333,0.023333333333333334,0.4573333333333333,0.004666666666666667,0.0,0.004,0.0033333333333333335
115,0.0,0.008,0.0006666666666666666,0.0,0.08,0.4093333333333333,0.0,0.07466666666666667,0.18666666666666668,0.22466666666666665,0.014666666666666666,0.0,0.0013333333333333333,0.0
116,0.0,0.03333333333333333,0.0013333333333333333,0.0006666666666666666,0.051333333333333335,0.5506666666666666,0.0,0.07866666666666666,0.11533333333333333,0.14466666666666667,0.02,0.0,0.004,0.0
117,0.3626666666666667,0.0006666666666666666,0.007333333333333333,0.048,0.03333333333333333,0.31666666666666665,0.004,0.03866666666666667,0.025333333333333333,0.138,0.02,0.0,0.0006666666666666666,0.004666666666666667
118,0.0006666666666666666,0.004,0.0,0.0,0.06,0.12533333333333332,0.0,0.004,0.282,0.162,0.35933333333333334,0.0,0.0026666666666666666,0.0
119,0.0,0.12466666666666666,0.0,0.0,0.05333333333333334,0.298,0.0,0.20933333333333334,0.03,0.058666666666666666,0.22133333333333333,0.0,0.004666666666666667,0.0
120,0.01,0.03333333333333333,0.004,0.005333333333333333,0.3973333333333333,0.3373333333333333,0.0006666666666666666,0.026,0.09266666666666666,0.06466666666666666,0.024,0.0,0.004666666666666667,0.0
121,0.0,0.014,0.0,0.0,0.102,0.034666666666666665,0.0,0.16933333333333334,0.3426666666666667,0.03133333333333333,0.306,0.0,0.0,0.0
122,0.042666666666666665,0.0,0.014,0.04533333333333334,0.05466666666666667,0.14533333333333334,0.012666666666666666,0.032,0.02,0.35,0.282,0.0,0.0013333333333333333,0.0
123,0.042666666666666665,0.0,0.010666666666666666,0.005333333333333333,0.04733333333333333,0.17133333333333334,0.038,0.036,0.028666666666666667,0.246,0.374,0.0,0.0,0.0
124,0.15333333333333332,0.0,0.017333333333333333,0.31866666666666665,0.0033333333333333335,0.051333333333333335,0.0006666666666666666,0.05266666666666667,0.05733333333333333,0.226,0.11933333333333333,0.0,0.0,0.0
125,0.09466666666666666,0.0,0.0026666666666666666,0.021333333333333333,0.09933333333333333,0.16533333333333333,0.0,0.128,0.009333333333333334,0.398,0.07,0.0,0.008,0.0033333333333333335
126,0.19,0.0006666666666666666,0.0006666666666666666,0.013333333333333334,0.44133333333333336,0.25333333333333335,0.0,0.015333333333333332,0.012,0.018,0.038,0.0013333333333333333,0.005333333333333333,0.010666666666666666
127,0.0,0.004,0.0033333333333333335,0.0,0.014,0.24266666666666667,0.0,0.04933333333333333,0.434,0.09466666666666666,0.15733333333333333,0.0,0.0006666666666666666,0.0
128,0.216,0.0,0.0,0.030666666666666665,0.06933333333333333,0.5746666666666667,0.006,0.018666666666666668,0.0013333333333333333,0.07466666666666667,0.005333333333333333,0.0,0.0013333333333333333,0.002
129,0.006666666666666667,0.015333333333333332,0.0,0.006666666666666667,0.5013333333333333,0.152,0.0,0.02,0.086,0.168,0.01,0.0,0.034,0.0
130,0.0,0.0006666666666666666,0.018666666666666668,0.0,0.5873333333333334,0.2633333333333333,0.0,0.044,0.056,0.02266666666666667,0.007333333333333333,0.0,0.0,0.0
131,0.0,0.015333333333333332,0.0,0.0,0.12466666666666666,0.07533333333333334,0.0,0.10066666666666667,0.21,0.19933333333333333,0.22666666666666666,0.0,0.04666666666666667,0.0013333333333333333
132,0.0,0.02,0.0,0.0,0.027333333333333334,0.035333333333333335,0.0,0.166,0.518,0.084,0.14933333333333335,0.0,0.0,0.0
133,0.002,0.017333333333333333,0.0,0.0,0.07533333333333334,0.35533333333333333,0.0,0.12533333333333332,0.116,0.09533333333333334,0.20333333333333334,0.0,0.01,0.0
134,0.058666666666666666,0.0,0.0006666666666666666,0.258,0.01,0.5626666666666666,0.021333333333333333,0.011333333333333334,0.019333333333333334,0.05533333333333333,0.002,0.0,0.0,0.0006666666666666666
135,0.05533333333333333,0.0,0.014666666666666666,0.004,0.0006666666666666666,0.03933333333333333,0.0,0.030666666666666665,0.012666666666666666,0.186,0.6566666666666666,0.0,0.0,0.0
136,0.372,0.0,0.04733333333333333,0.042666666666666665,0.14533333333333334,0.17933333333333334,0.0,0.042,0.02266666666666667,0.08933333333333333,0.04066666666666666,0.0,0.0013333333333333333,0.017333333333333333
137,0.0,0.018666666666666668,0.0,0.0006666666666666666,0.09866666666666667,0.39,0.0,0.14266666666666666,0.12466666666666666,0.034,0.19066666666666668,0.0,0.0,0.0
138,0.002,0.0006666666666666666,0.0,0.0,0.03333333333333333,0.16733333333333333,0.0,0.124,0.32266666666666666,0.12533333333333332,0.22066666666666668,0.0,0.0,0.004
139,0.346,0.0,0.0026666666666666666,0.006666666666666667,0.06733333333333333,0.19866666666666666,0.0,0.056666666666666664,0.009333333333333334,0.216,0.09133333333333334,0.0,0.0,0.005333333333333333
140,0.0,0.146,0.0,0.0,0.064,0.41533333333333333,0.0,0.20133333333333334,0.094,0.018666666666666668,0.05466666666666667,0.0,0.006,0.0
141,0.0,0.017333333333333333,0.006666666666666667,0.0,0.11066666666666666,0.29533333333333334,0.0,0.032,0.12266666666666666,0.3586666666666667,0.056666666666666664,0.0,0.0,0.0
142,0.31866666666666665,0.0,0.086,0.09266666666666666,0.012666666666666666,0.038,0.0013333333333333333,0.21533333333333332,0.012666666666666666,0.12866666666666668,0.09333333333333334,0.0,0.0006666666666666666,0.0
143,0.007333333333333333,0.0026666666666666666,0.0006666666666666666,0.0,0.014666666666666666,0.15466666666666667,0.0,0.27066666666666667,0.32466666666666666,0.108,0.10533333333333333,0.0,0.0,0.011333333333333334
144,0.0013333333333333333,0.004666666666666667,0.0013333333333333333,0.0006666666666666666,0.024666666666666667,0.13066666666666665,0.0,0.072,0.11466666666666667,0.62,0.021333333333333333,0.0,0.006,0.0026666666666666666
145,0.0013333333333333333,0.002,0.0,0.0,0.0026666666666666666,0.18333333333333332,0.0,0.184,0.106,0.18733333333333332,0.33266666666666667,0.0,0.0,0.0006666666666666666
146,0.0,0.0,0.0,0.0,0.0,0.029333333333333333,0.0,0.05333333333333334,0.11533333333333333,0.08666666666666667,0.688,0.0,0.014,0.013333333333333334
147,0.13666666666666666,0.0,0.0,0.08133333333333333,0.10133333333333333,0.35133333333333333,0.03,0.008666666666666666,0.04466666666666667,0.066,0.17466666666666666,0.0,0.005333333333333333,0.0
148,0.0006666666666666666,0.0006666666666666666,0.015333333333333332,0.0,0.03866666666666667,0.5773333333333334,0.0,0.07333333333333333,0.118,0.09666666666666666,0.07933333333333334,0.0,0.0,0.0
149,0.06133333333333333,0.0,0.0,0.0006666666666666666,0.512,0.35933333333333334,0.0,0.0033333333333333335,0.004,0.015333333333333332,0.03266666666666666,0.002,0.006666666666666667,0.0026666666666666666
150,0.008,0.005333333333333333,0.0026666666666666666,0.0,0.05533333333333333,0.24666666666666667,0.0,0.14466666666666667,0.10133333333333333,0.36733333333333335,0.068,0.0,0.0006666666666666666,0.0
151,0.226,0.0,0.06866666666666667,0.086,0.06733333333333333,0.07,0.0,0.14466666666666667,0.004,0.09533333333333334,0.23733333333333334,0.0,0.0,0.0006666666666666666
