,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25,0.07813918,0.074342154,0.05930685,0.05626377,0.08122504,0.08458574,0.033374377,0.03680169,0.08148773,0.08237226,0.08508455,0.08447091,0.035793807,0.071393415,0.055358473
26,0.07813214,0.07464328,0.059329357,0.056298498,0.08102519,0.08427144,0.033548534,0.036926586,0.08143293,0.08229168,0.08484078,0.084306,0.03594548,0.071516916,0.05549122
27,0.078185335,0.07439192,0.059329506,0.056347158,0.081254534,0.08444073,0.033476185,0.036929935,0.08142388,0.082263954,0.084848285,0.08434735,0.035923626,0.07143968,0.055397842
28,0.07814216,0.07454158,0.05930494,0.0562716,0.08108356,0.08441084,0.033476755,0.03685688,0.08144904,0.08233542,0.08497328,0.08436891,0.035879347,0.07146994,0.055435717
29,0.07817184,0.07439242,0.059339616,0.056329865,0.0812519,0.08445516,0.033460233,0.036916163,0.08142354,0.082271576,0.08487683,0.084365174,0.03591349,0.07143816,0.05539396
30,0.07810057,0.074569754,0.059333764,0.056243856,0.081056334,0.08439543,0.033459928,0.036845535,0.081457525,0.08235298,0.08499408,0.0843864,0.035872173,0.07148073,0.055450913
31,0.07812244,0.0743732,0.05935578,0.056282323,0.08123698,0.08451064,0.033398576,0.03685967,0.08145347,0.08232524,0.08498517,0.084423915,0.035862356,0.07142415,0.05538602
32,0.07819905,0.07441232,0.059332028,0.056367334,0.081251346,0.08439705,0.03350883,0.03696212,0.08141312,0.082237706,0.08478506,0.084319964,0.035950743,0.07145276,0.05541054
33,0.07818676,0.0744022,0.059333835,0.056345906,0.08124964,0.08443164,0.03348369,0.03693435,0.08141945,0.082258075,0.08483788,0.084344484,0.035928387,0.07144348,0.05540012
34,0.07817805,0.07439331,0.059336543,0.05633924,0.08125391,0.08444482,0.033470325,0.03692593,0.081422396,0.0822643,0.084856324,0.084354766,0.03592157,0.07144042,0.055398084
35,0.078118525,0.07457797,0.059331678,0.056261532,0.081062764,0.08437317,0.03348258,0.03686911,0.08144312,0.082329415,0.08495321,0.08436368,0.035894454,0.0714863,0.055452466
36,0.078150615,0.07437313,0.05934223,0.05630083,0.0812444,0.08450006,0.033423465,0.03687674,0.081439264,0.08231046,0.0849513,0.08440298,0.035878163,0.071423456,0.05538287
37,0.078044966,0.07437493,0.059267577,0.056215778,0.081116386,0.08460439,0.03330349,0.036710415,0.08162009,0.082494624,0.08523809,0.084580965,0.035656348,0.07137716,0.055394683
38,0.07817801,0.07438022,0.059327047,0.0563389,0.08125636,0.08446058,0.033460688,0.036915164,0.0814321,0.08227595,0.08487656,0.08436021,0.035910156,0.071434215,0.05539387
39,0.07812661,0.07456659,0.059321646,0.05626541,0.08106937,0.08438618,0.033481296,0.03686449,0.08144709,0.08232962,0.08495952,0.08436271,0.035889894,0.07148173,0.055447865
40,0.07799574,0.074551955,0.059268873,0.05618934,0.080958776,0.08446479,0.033351414,0.036716208,0.081644595,0.082521,0.08520037,0.08455242,0.035663825,0.071443215,0.0554775
41,0.078181826,0.07440322,0.05934021,0.05635786,0.08125863,0.084412664,0.033491436,0.036951076,0.0814154,0.082245916,0.08480312,0.08433487,0.035944708,0.07144841,0.055410612
42,0.078123815,0.07433237,0.059313115,0.056238394,0.0812087,0.08461777,0.033346485,0.036767706,0.08150312,0.08241249,0.08515274,0.08449525,0.035763003,0.07138037,0.055344604
43,0.078188166,0.07439855,0.059331972,0.056348722,0.08125352,0.084432214,0.033482235,0.036936317,0.081420474,0.08225592,0.084837735,0.08434402,0.035927974,0.071443394,0.055398833
44,0.07811318,0.07455783,0.059331033,0.05624946,0.081071936,0.08440579,0.03346153,0.036848817,0.08144959,0.082344435,0.08499088,0.08438463,0.035874832,0.07147553,0.055440452
45,0.07814362,0.07437899,0.059349153,0.05630218,0.08124637,0.08449013,0.03342207,0.03688377,0.081438124,0.08229963,0.08494291,0.084395766,0.035887204,0.0714311,0.055389013
46,0.078133866,0.074344315,0.059327893,0.056263402,0.08122792,0.084573105,0.03337427,0.036813118,0.08146911,0.082370855,0.08507274,0.084452644,0.03581804,0.07139816,0.0553605
47,0.078183405,0.07438817,0.059325196,0.05633758,0.08124662,0.08445551,0.033469986,0.036913827,0.08143156,0.08228264,0.08487129,0.084362656,0.035906717,0.071432084,0.055392835
48,0.078159496,0.07437327,0.059334736,0.05631684,0.08125431,0.08448845,0.03343466,0.036890887,0.08143714,0.08229433,0.08492385,0.084387675,0.035890337,0.071427196,0.055386897
49,0.078167714,0.07438868,0.05934125,0.056324255,0.08125122,0.08446424,0.033453155,0.036908295,0.081426665,0.08227957,0.08489089,0.084372155,0.035906613,0.071434624,0.055390734
50,0.07818022,0.074397266,0.059338655,0.056345902,0.08125561,0.084432386,0.033477936,0.036935624,0.08141856,0.082257785,0.08483766,0.084346965,0.03593054,0.07144348,0.05540146
51,0.07810209,0.074420854,0.05931893,0.056207135,0.08114625,0.084581435,0.033353336,0.03675706,0.081487186,0.08240527,0.08517495,0.08448664,0.03577573,0.07141381,0.055369385
52,0.07816525,0.07436793,0.059326828,0.056305982,0.08124463,0.084509626,0.03342772,0.036872435,0.081443466,0.082313254,0.084958665,0.08439936,0.03587101,0.07141821,0.055375565
53,0.07813771,0.07434198,0.059314553,0.05625719,0.08122436,0.0845913,0.03336806,0.03679645,0.081489354,0.08237726,0.08509952,0.08447455,0.03578744,0.071391225,0.05534903
54,0.07807552,0.07433641,0.059277825,0.056245573,0.081175655,0.08460871,0.033326987,0.036742173,0.08158624,0.082461715,0.085167885,0.084550284,0.035698198,0.0713678,0.05537899
55,0.0781035,0.07454621,0.05931387,0.0562348,0.081058204,0.0844401,0.033436872,0.03681409,0.08147387,0.08238132,0.08505216,0.08440893,0.035839174,0.07146295,0.055433944
56,0.07820493,0.074426994,0.05933493,0.056390923,0.081252635,0.08435358,0.033537854,0.036993995,0.08140548,0.08221655,0.08471735,0.08429534,0.035978757,0.071463116,0.055427626
57,0.0781602,0.074383825,0.05934218,0.056311857,0.08124784,0.0844817,0.033438195,0.03689321,0.08143152,0.08229091,0.0849227,0.08438528,0.035893723,0.07143102,0.05538584
58,0.07819824,0.074410915,0.0593324,0.056364737,0.081251256,0.084401526,0.03350558,0.036958758,0.08141382,0.08224011,0.08479242,0.08432219,0.035948,0.07145158,0.05540842
59,0.07813109,0.07459184,0.05932721,0.05628281,0.08106188,0.08434152,0.03351108,0.036893602,0.08143467,0.082310595,0.084899455,0.084339015,0.035918552,0.07149283,0.05546397
60,0.07817428,0.07438453,0.05933462,0.056330755,0.08125434,0.08446247,0.033456586,0.036912203,0.0814295,0.082274586,0.084885426,0.08436561,0.035908002,0.07143607,0.055391062
61,0.078163885,0.07437901,0.059335124,0.056316286,0.08125122,0.084486164,0.033438783,0.036891706,0.08143449,0.08229248,0.08492282,0.08438406,0.035891622,0.071427956,0.05538445
62,0.07818777,0.07440186,0.059334643,0.056348342,0.08125285,0.084429026,0.03348398,0.0369382,0.08141857,0.082253516,0.08483413,0.084342815,0.035930257,0.07144471,0.055399396
63,0.07809113,0.074546434,0.0593296,0.056230966,0.08106593,0.08443449,0.033431858,0.036819845,0.08146656,0.082375094,0.085043,0.08441117,0.035848636,0.071466714,0.055438492
64,0.078116454,0.07456332,0.059326094,0.056254875,0.08106804,0.08439688,0.033468187,0.036853753,0.08145086,0.08233925,0.0849814,0.08437477,0.035880484,0.07147998,0.055445716
65,0.07810915,0.07455621,0.059336144,0.056246296,0.08107091,0.08440467,0.033459086,0.03684892,0.08145044,0.0823457,0.08499212,0.08438607,0.035874862,0.07147702,0.05544243
66,0.07813226,0.07460394,0.05932367,0.05628083,0.08104699,0.08433292,0.033514615,0.03689314,0.0814398,0.08231304,0.084904365,0.08433764,0.035913818,0.07149696,0.055466052
67,0.0781672,0.07438911,0.059344288,0.056327708,0.081253596,0.08445647,0.033456013,0.03691506,0.08142624,0.0822731,0.084879585,0.08436764,0.03591191,0.07143817,0.05539396
68,0.07811005,0.074330136,0.059324082,0.056234285,0.08120913,0.08461334,0.03333672,0.03677069,0.08149702,0.0824126,0.08515559,0.08449223,0.03577422,0.07138615,0.05535379
69,0.07810115,0.07455755,0.05932855,0.056240376,0.081061214,0.08441309,0.03345061,0.036835074,0.08146238,0.08235952,0.08501319,0.084393114,0.035862956,0.0714756,0.055445556
70,0.07819414,0.074406914,0.059332654,0.056358494,0.08125178,0.08441248,0.0334973,0.036950458,0.08141499,0.08224737,0.08480836,0.08433206,0.03594045,0.071447775,0.05540475
71,0.07819627,0.07441225,0.05933428,0.056358088,0.08124928,0.08440769,0.0335007,0.036953334,0.08141298,0.08224147,0.08480514,0.08432716,0.03594404,0.071451634,0.0554057
72,0.07809457,0.07460239,0.05933357,0.05625229,0.081035025,0.08435537,0.033477996,0.03686163,0.081459105,0.082344286,0.08496202,0.08436727,0.03588811,0.071495734,0.055470645
73,0.07806396,0.074364424,0.059294302,0.056198448,0.08115572,0.084650464,0.033297546,0.036701802,0.081544176,0.08247892,0.08525941,0.08456339,0.035700545,0.07136759,0.055359326
74,0.078163244,0.07438579,0.05934133,0.056318548,0.08124997,0.08447302,0.03344552,0.036900822,0.0814289,0.08228526,0.08490599,0.084378235,0.035901085,0.07143285,0.05538936
75,0.078116514,0.0745258,0.059312917,0.056243718,0.08108575,0.08445325,0.033437826,0.03682206,0.08146061,0.082364336,0.08503996,0.08440581,0.035848845,0.07145789,0.05542469
76,0.078113444,0.07456191,0.059329458,0.05625171,0.08106691,0.08439962,0.033467714,0.036850322,0.08145201,0.082345426,0.084981695,0.08438159,0.035876494,0.07147658,0.055445123
77,0.07811756,0.07457259,0.059336346,0.056260318,0.081068434,0.08437638,0.033480063,0.036869485,0.081443146,0.08232625,0.08495315,0.084363446,0.035895303,0.0714866,0.05545098
78,0.07817739,0.0743937,0.059335563,0.05633147,0.08125023,0.08445577,0.03346378,0.03691579,0.08142468,0.082271166,0.084876716,0.08436236,0.035912085,0.07143746,0.055391897
79,0.07811928,0.07458525,0.059330843,0.05626612,0.0810582,0.08436121,0.03349162,0.03687535,0.08144373,0.08232447,0.08493688,0.08435657,0.035900757,0.071490414,0.055459425
80,0.07808279,0.074526966,0.05934192,0.056222353,0.08107165,0.084442675,0.033417318,0.036816508,0.08147211,0.08238008,0.08505798,0.08441667,0.035844292,0.071468376,0.055438362
81,0.07816803,0.07437539,0.059332777,0.05631925,0.081253335,0.084486894,0.033439536,0.036893483,0.08143539,0.08229224,0.084922336,0.08438217,0.03589075,0.07142658,0.055381875
82,0.07819222,0.07440638,0.05933407,0.056357685,0.08125251,0.08441287,0.03349637,0.036950197,0.08141551,0.0822465,0.08480813,0.08433251,0.035940833,0.07144837,0.05540587
83,0.07819566,0.07440381,0.059326973,0.0563577,0.08124636,0.084415965,0.03349777,0.036944635,0.08142072,0.082256086,0.08481428,0.08433188,0.035935998,0.07144605,0.055406146
84,0.07815245,0.07436491,0.05933579,0.056308925,0.081254,0.08450279,0.03342318,0.03687865,0.08144436,0.08230767,0.08494486,0.08440209,0.03587699,0.0714209,0.05538248
85,0.0781438,0.07459512,0.059315078,0.056293927,0.081056304,0.08433119,0.033523466,0.036901098,0.08143786,0.08230553,0.08488592,0.08432657,0.035922,0.07149528,0.055466812
86,0.07817949,0.07439701,0.05933647,0.056337085,0.08125147,0.08444567,0.033470392,0.03692403,0.08142098,0.08226533,0.08486091,0.08435619,0.0359197,0.071440056,0.055395268
87,0.078136295,0.07433732,0.059310682,0.056258027,0.0812227,0.08459628,0.033365637,0.036792632,0.08148826,0.082386844,0.08510537,0.084473275,0.035788424,0.07138724,0.055351008
88,0.07810923,0.07434341,0.059283175,0.05622758,0.08118646,0.08463305,0.033325583,0.036741856,0.08153245,0.08241841,0.085206196,0.08451245,0.035734426,0.071388185,0.055357505
89,0.07812692,0.07456686,0.059316646,0.056263313,0.08106342,0.084388584,0.033477996,0.03685992,0.081450306,0.082336135,0.08497169,0.0843645,0.03588474,0.0714816,0.055447403
90,0.07819196,0.07441283,0.059339233,0.056370426,0.08125728,0.084389284,0.033509683,0.036969025,0.081410445,0.08223122,0.084769614,0.08431802,0.03595903,0.07145546,0.05541644
91,0.07815497,0.074370064,0.059337225,0.056308016,0.08125177,0.084499925,0.033425473,0.03688049,0.08144106,0.082303524,0.08494444,0.084397465,0.03588026,0.07142356,0.05538177
92,0.078158796,0.07438163,0.05934473,0.056318663,0.0812527,0.08447193,0.033441734,0.036902517,0.081430875,0.082284175,0.08490553,0.08437825,0.035902303,0.071434475,0.05539164
93,0.07814563,0.07436412,0.0593362,0.05629908,0.08125029,0.084516376,0.033411358,0.036866173,0.08144742,0.08231557,0.08497076,0.08440995,0.0358687,0.0714188,0.055379603
94,0.07813878,0.0743647,0.059343226,0.056297142,0.08125018,0.0845126,0.03340953,0.036867466,0.081448086,0.08231709,0.08496677,0.084413856,0.035869148,0.07141933,0.05538211
95,0.07819182,0.07440804,0.059335787,0.056357045,0.08125133,0.08441102,0.033497017,0.036950693,0.08141435,0.08224573,0.084807456,0.0843299,0.035943225,0.07144983,0.055406775
96,0.07818445,0.07439573,0.059335064,0.05635134,0.08125628,0.0844287,0.033482976,0.036939323,0.081420496,0.082255915,0.08482882,0.084341116,0.035932913,0.07144378,0.055403173
97,0.07818185,0.07440106,0.059340633,0.05634863,0.081254214,0.08442434,0.033484664,0.036941066,0.08141753,0.08225367,0.08482465,0.08434255,0.035935022,0.07144561,0.055404507
98,0.07818256,0.07439999,0.059338465,0.05634851,0.08125541,0.084427916,0.033482436,0.036939193,0.08141781,0.08225478,0.08482967,0.084344715,0.035932466,0.071444064,0.05540205
99,0.07819744,0.074411176,0.05933292,0.05636763,0.0812538,0.08439782,0.033507105,0.03696248,0.08141301,0.08223679,0.084785014,0.084321186,0.03595081,0.071452506,0.05541034
100,0.078117274,0.074546054,0.059297957,0.056250956,0.0810565,0.084430605,0.033450365,0.036822174,0.08147852,0.08237802,0.08503367,0.08439448,0.03584337,0.071462885,0.055437163
101,0.07818729,0.07440208,0.059335575,0.056349862,0.08125371,0.08442654,0.033485144,0.036940303,0.08141745,0.082252644,0.0848297,0.084341206,0.03593276,0.07144507,0.055400662
102,0.07820483,0.074428484,0.059333846,0.056389138,0.08125111,0.084355555,0.033536773,0.036991928,0.08140463,0.08221613,0.084721975,0.08429454,0.035979092,0.07146407,0.05542793
103,0.07818993,0.07440173,0.059331942,0.05634848,0.081248455,0.08442916,0.033487514,0.03693569,0.08142138,0.08226057,0.08483288,0.08434451,0.035926633,0.071441755,0.055399336
104,0.07811961,0.074555025,0.059334904,0.05625335,0.08107585,0.08439812,0.033467043,0.03685853,0.081444226,0.08233461,0.08497902,0.084374785,0.035884053,0.07148003,0.055440888
105,0.07807526,0.0745906,0.059341118,0.056238268,0.08103786,0.08437295,0.033454344,0.036846142,0.08146877,0.08235905,0.08499273,0.084385544,0.035874058,0.07149287,0.05547049
106,0.07811852,0.07456976,0.059330303,0.056259755,0.08106659,0.084382474,0.033479013,0.036863953,0.08144639,0.082331836,0.08495918,0.08436729,0.03589024,0.071483776,0.055450838
107,0.07812696,0.07458069,0.05932878,0.056271967,0.08106349,0.08435827,0.033494625,0.03688212,0.08143943,0.08231686,0.08493115,0.084345765,0.03590863,0.07149287,0.055458453
108,0.07820035,0.07442179,0.05933569,0.05638017,0.08125249,0.08437085,0.0335257,0.036981095,0.08140767,0.08222375,0.084743656,0.08430565,0.035968866,0.071459904,0.055422306
109,0.07813879,0.07456357,0.059329696,0.05627402,0.08108283,0.08437513,0.033493314,0.036882363,0.08143283,0.08230961,0.08493129,0.084351756,0.03590561,0.07148498,0.055444192
110,0.0780942,0.074333586,0.059284817,0.056232862,0.08118956,0.08463441,0.03332161,0.03673695,0.081551984,0.0824441,0.08519659,0.08454063,0.03571257,0.0713694,0.055356644
111,0.07807769,0.07432701,0.059309956,0.056352206,0.08122921,0.08444521,0.0333987,0.036885243,0.08158133,0.082387775,0.08490471,0.084465966,0.035797108,0.071403004,0.055434946
112,0.078191504,0.07441177,0.059339248,0.056359693,0.0812529,0.08440355,0.03350048,0.036956843,0.08141104,0.0822399,0.08479684,0.08432668,0.035948705,0.07145218,0.05540853
113,0.078110635,0.07455168,0.059328493,0.056248974,0.08107395,0.08441078,0.03345601,0.036845896,0.08145173,0.082346745,0.08499817,0.08438382,0.035874814,0.071475774,0.05544256
114,0.078141585,0.07465983,0.059328023,0.056318693,0.0810215,0.08423526,0.03357623,0.036952943,0.08142653,0.08227049,0.0847872,0.08428116,0.035969645,0.07152621,0.05550471
115,0.07810911,0.074557185,0.05933302,0.05624957,0.08107129,0.08440279,0.033461448,0.03684933,0.08145124,0.08234537,0.08498698,0.084382206,0.035877794,0.07147738,0.05544519
116,0.078153804,0.07459727,0.05932316,0.056300506,0.08106632,0.08431868,0.03353515,0.036917742,0.081425615,0.082283735,0.08486027,0.08431648,0.03593606,0.07150078,0.055464365
117,0.07817596,0.074384436,0.059329703,0.05632601,0.081247374,0.08447112,0.03345622,0.03690286,0.08143187,0.08228624,0.084897086,0.08437226,0.035899613,0.071430676,0.055388607
118,0.07811931,0.07449964,0.059289325,0.056239836,0.08108526,0.084489904,0.03341828,0.03679448,0.08148603,0.08239082,0.0850891,0.084424295,0.035815246,0.0714441,0.05541439
119,0.078136206,0.07451966,0.059317607,0.056248896,0.081100695,0.08445291,0.03344807,0.036834497,0.081448786,0.08234368,0.085024066,0.0844021,0.0358538,0.071458004,0.05541094
120,0.0780735,0.0745352,0.05935144,0.05622734,0.08108134,0.08443289,0.033420734,0.03682493,0.08146708,0.08237033,0.085033044,0.08441718,0.035853796,0.071468875,0.05544231
121,0.07809589,0.074552186,0.059334632,0.05623843,0.081069835,0.08441682,0.033442248,0.03683572,0.08146127,0.08235505,0.08501817,0.08439371,0.035864845,0.0714771,0.05544399
122,0.07818016,0.07439894,0.05933848,0.056344483,0.081253715,0.08443337,0.03347836,0.036933824,0.08141922,0.08225837,0.084839374,0.08434682,0.03592976,0.07144355,0.055401582
123,0.078179024,0.074398056,0.059339948,0.05634509,0.08125534,0.08443209,0.03347764,0.03693544,0.08141799,0.08225822,0.084837526,0.08434804,0.035930596,0.071443394,0.05540164
124,0.078167014,0.07438461,0.0593403,0.05632761,0.08125452,0.08446436,0.033453636,0.03690968,0.08142811,0.08228084,0.08488547,0.084372245,0.03590713,0.071432576,0.055391967
125,0.07818454,0.07439304,0.059331488,0.056354523,0.081257924,0.08442991,0.033483256,0.0369386,0.08142314,0.08226015,0.08482652,0.08434387,0.03593003,0.07144027,0.05540271
126,0.07818431,0.07440004,0.059334137,0.05634131,0.081249915,0.084439,0.03347738,0.03692899,0.08141987,0.08226163,0.084850445,0.084350646,0.03592345,0.07144176,0.055397138
127,0.07812824,0.07457005,0.059326727,0.05626641,0.08107165,0.084380366,0.03348526,0.036870636,0.08144057,0.08232394,0.08494998,0.08436235,0.035894543,0.07148268,0.055446632
128,0.078181505,0.07438784,0.059329234,0.056335617,0.08124979,0.084456615,0.03346637,0.036914997,0.081428304,0.08227811,0.0848745,0.08436253,0.03590903,0.07143395,0.055391654
129,0.07807782,0.07449588,0.05934628,0.056216463,0.081100374,0.08448004,0.033395804,0.036802243,0.08147342,0.08238499,0.0850803,0.084443614,0.035828292,0.071452595,0.055421825
130,0.078125395,0.07458071,0.05933671,0.056270137,0.08106837,0.084358305,0.0334943,0.036884658,0.081435904,0.08231284,0.08492673,0.08434923,0.03590939,0.071492024,0.055455353
131,0.078121886,0.074631035,0.05932882,0.056286216,0.08102736,0.08429511,0.033530876,0.036907677,0.08144201,0.08230637,0.084871486,0.08432211,0.035929885,0.07151131,0.055487875
132,0.07809103,0.07452331,0.05933064,0.056225363,0.08108215,0.08446009,0.033415515,0.036809836,0.08146979,0.08237613,0.085066974,0.08442098,0.035839036,0.071460985,0.05542813
133,0.07814512,0.07449274,0.059288952,0.05625356,0.081103,0.08448254,0.033440102,0.036814574,0.081464626,0.08237072,0.08504994,0.08442063,0.035828464,0.071440436,0.055404536
134,0.07817834,0.0743792,0.059325766,0.056325436,0.08124729,0.08447801,0.033453174,0.036897734,0.08143718,0.082293816,0.08490689,0.08437774,0.035890546,0.07142589,0.055383045
135,0.07815116,0.07437598,0.05933898,0.05630322,0.081247814,0.08450155,0.033423424,0.036876664,0.08143929,0.08230493,0.08495052,0.0844004,0.035879504,0.07142413,0.05538248
136,0.07817136,0.07438068,0.059330065,0.05632655,0.08125257,0.08447424,0.03344976,0.036902618,0.081432104,0.082283676,0.084901586,0.08437194,0.03590135,0.071431756,0.055389803
137,0.078105934,0.07455137,0.059314795,0.05623379,0.08104851,0.08442919,0.033443134,0.036818508,0.08147362,0.082379855,0.08504672,0.08440394,0.03584239,0.07146893,0.055439297
138,0.07804868,0.07432235,0.059298333,0.05629267,0.08119311,0.08452906,0.033331346,0.03680432,0.08161369,0.08244338,0.08507545,0.084525004,0.035724834,0.071385086,0.05541263
139,0.07815699,0.07435874,0.05932,0.056294747,0.0812385,0.08453428,0.0334132,0.0368489,0.08145591,0.082340114,0.08499398,0.08442283,0.03584703,0.071405314,0.055369526
140,0.07813075,0.07453592,0.059322488,0.056247935,0.08108867,0.08443527,0.033456143,0.036840003,0.08144985,0.082340576,0.085009985,0.08439819,0.035858728,0.07146517,0.055420294
141,0.078078724,0.07432673,0.05927915,0.05624918,0.081185974,0.08461135,0.033320416,0.036748447,0.08158152,0.08245098,0.08517347,0.08454072,0.035706,0.07137146,0.055375844
142,0.07817322,0.07438804,0.059335917,0.056326553,0.08124993,0.08446438,0.033456244,0.036909103,0.08142684,0.08227785,0.084890395,0.08436776,0.035907395,0.07143538,0.055390976
143,0.07803578,0.07435492,0.05928677,0.056287266,0.08115512,0.08450343,0.033334516,0.036804702,0.081631556,0.08244956,0.08507882,0.08453884,0.035709,0.07139451,0.055435203
144,0.078134015,0.074602894,0.059326388,0.05629158,0.081055954,0.0843206,0.033526678,0.03690575,0.081433214,0.08230216,0.08487072,0.08432776,0.035929836,0.071498744,0.055473704
145,0.07807075,0.074323766,0.059292346,0.056286655,0.081197985,0.08454206,0.03334444,0.03679961,0.08160248,0.08243153,0.085075304,0.08452607,0.03572272,0.0713845,0.05539973
146,0.078078955,0.07432595,0.059313737,0.056345917,0.081238985,0.08446117,0.03338933,0.0368804,0.0815696,0.08237984,0.08492264,0.08446849,0.035799194,0.07140118,0.05542461
147,0.0781794,0.07439426,0.059338406,0.05633829,0.08125313,0.084444225,0.033470694,0.036926378,0.08142155,0.082264125,0.08485747,0.084354006,0.035921425,0.071440525,0.055396046
148,0.07814051,0.07458427,0.05932894,0.056283552,0.08106866,0.084344745,0.033511702,0.036897272,0.08143198,0.08230144,0.0849009,0.0843339,0.035920016,0.07149467,0.05545739
149,0.07818428,0.07439642,0.059334744,0.056342363,0.08125277,0.08443972,0.0334757,0.03692994,0.081421524,0.08226048,0.08485077,0.08434992,0.035923142,0.07144191,0.055396352
150,0.078066505,0.07436846,0.05930151,0.056194287,0.08116078,0.084645785,0.0332984,0.036708284,0.08153939,0.08245866,0.08525397,0.084563345,0.035704803,0.071377434,0.055358373
