,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.14610074514882113,0.1302584956748526,0.004400624853880155,0.028824092792915014,0.0,0.03190453019063112,0.005720812310044201,0.0,0.05214740451847983,0.20682936813236727,0.7349043505979859,0.5771419495863822,0.09681374678536339,0.007261031008902255,0.17800527533945226
1,0.0,0.0,0.0,0.0,0.0,0.010325448833557871,0.0037036936033414103,0.07530843660127536,0.017732836040240695,0.0037036936033414103,0.0,0.9968547449963153,0.0014590308134375253,0.012570111623461756,0.0007856319764663598
2,0.006919823891243889,0.0,0.0,0.0,0.06776204904821846,0.9862707485746477,0.0,0.0,0.14166054569810602,0.0,0.028332109139621205,0.018931593664723845,0.004308569592661289,0.02062890895880254,0.0309433634382038
3,0.0010551793975782477,0.07536995696987484,0.0,0.0030147982787949936,0.0,0.009948834320023478,0.0,0.0,0.007989215438806731,0.9593088123125668,0.20018260571198757,0.0,0.0,0.15963356886219487,0.09119764793354855
4,0.02917177025788589,0.018508985267072425,0.04506535543287199,0.011869892725622534,0.14686477440177031,0.027763477900608638,0.009254492633536213,0.0014082923572772497,0.7948804433717734,0.4669495087486424,0.03299427808478128,0.013278185082899784,0.015893585174986107,0.34664110451267166,0.051503263351853706
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0071521392158281445,0.0,0.0,0.0036677637004246897,0.03264309693377974,0.0,0.0,0.11461761563827155,0.3328495558135406,0.452051876077343,0.008435856510976785,0.06510280568253823,0.0012837172951486414,0.8162608115295147
8,0.12365544140823652,0.11544822184574295,0.06593133048536505,0.07632714193119025,0.0495168913603779,0.371239898210126,0.004103609781246787,0.012310829343740361,0.3157043791705862,0.16086150342487404,0.047328299477046275,0.5405821951829101,0.0,0.5632888359724757,0.2888941285997738
9,0.08498776263740253,0.0,0.17728025859240001,0.002809512814459588,0.9706866773957875,0.1356994689383981,0.0,0.0,0.008288062802655784,0.0,0.0,0.025004664048690332,0.0,0.0,0.0
10,0.04432751234961432,0.05356893718575301,0.0010964402347961141,0.0020362461503356404,0.0,0.3099793178087871,0.0,0.0,0.05153269103541736,0.16681555000826592,0.9319741995766969,0.0020362461503356404,0.0,0.0,0.0031326863851317546
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.012526260865892007,0.0,0.0,0.0,0.0,0.008589436022325946,0.0,0.003936824843566058,0.010140306415245909,0.0,0.993750028694099,0.08863820784150248,0.010975390472972042,0.0643014724449123
14,0.0027819437658062516,0.0,0.0,0.0,0.5304952765718229,0.4038098373904921,0.0,0.005563887531612503,0.04643706132153513,0.6569667200788609,0.00149796972004952,0.004279913485855772,0.012625744783274526,0.17312250050286598,0.30258988345000304
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.28646530235897916,0.0010066551789723163,0.0,0.0,0.21269185852857941,0.9341760060863095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037390049504686033,0.0
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.731875151027804,0.6373443545277445,0.0,0.020678611734388005,0.003692609238283572,0.08012962047075352,0.0,0.0,0.0024001960048843215,0.20641685642005167,0.03766461423049244,0.003692609238283572,0.0024001960048843215,0.06425140074613415,0.05575839949808194
20,0.9341584211869203,0.011312744183181052,0.15769279770494798,0.009084476389524178,0.014569443266218023,0.2715058603963453,0.0022282677936568736,0.0022282677936568736,0.038394768136856904,0.11501289919567403,0.1093565271040835,0.04062303593051378,0.0022282677936568736,0.0022282677936568736,0.003428104297933652
21,0.148003691227705,0.0,0.6593808037102634,0.0596382637750684,0.731114715349571,0.07173391163930763,0.0,0.0,0.0011759657645788136,0.0,0.0,0.008903740788953875,0.0,0.0,0.0
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.9999690970409921,0.0,0.0007092698023393398,0.0,0.007295346538347495,0.0,0.002026485149540971,0.0,0.0013172153472016312,0.0,0.0,0.0013172153472016312,0.0007092698023393398,0.0,0.0
25,0.913380856752024,0.0,0.0,0.0,0.0,0.4071061415883317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26710650900253236,0.3936704135511156,0.8271990119675313,0.028524103860949356,0.2918525858620315,0.030979821411892018,0.04968105506907074
27,0.0,0.0,0.0,0.0,0.4988087979330491,0.46208782140359816,0.0,0.0,0.002423211649151584,0.7107466167857683,0.0013048062726200836,0.0,0.0,0.008574441220074835,0.18006326562157154
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.9992665749711893,0.036604712430523566,0.0,0.008309690465549892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007573388778729014,0.0
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.4858854338988587,0.0028855690455391334,0.1984383635932296,0.14161485008107438,0.021974718116028788,0.3327283076356278,0.02042095016843079,0.005771138091078267,0.7165089906923324,0.0015537679475979948,0.0,0.28167593221455084,0.010210475084215395,0.0,0.0
35,0.0,0.004716674255734156,0.001000506660307245,0.005574251393140365,0.07418042238563717,0.07518092904594442,0.0,0.0,0.06960667765280405,0.9829263289904178,0.08275619375969928,0.0075752647137548555,0.0,0.10147996125973485,0.02444094841607699
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.002077795501440649,0.01997880289846778,0.0011188129623141954,0.0011188129623141954,0.0,0.0011188129623141954,0.024134393901349076,0.0,0.0,0.396219619082413,0.007352199466636141,0.9057590082049352,0.07559979016780208,0.047309805263571696,0.11667620892705181
38,0.017078062363595152,0.002242573845724615,0.0,0.0,0.7700653574857449,0.5590909103071907,0.0,0.002242573845724615,0.015870522600512662,0.011385374909063432,0.002242573845724615,0.006727721537173846,0.019320636209319765,0.30516254869898807,0.013627948754788049
39,0.0,0.0,0.0,0.015592880674604107,0.7980002097142328,0.14013854783504953,0.0,0.0,0.48022124913052894,0.12849323188819334,0.005131834146072237,0.01954044540235198,0.0,0.2958699763447032,0.09079398873820112
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0016587386758604864,0.004976216027581459,0.0,0.0008931669793094927,0.0,0.0,0.011738766013781904,0.0,0.0,0.10564889412403713,0.08051262342061284,0.9882254649645744,0.0033174773517209728,0.0042106443310304656,0.07464324041372189
42,0.0,0.12976152038829641,0.00102289486792576,0.0,0.0,0.045153502027008546,0.0056989856927292335,0.06239658694347136,0.0922066659515935,0.055674706382816366,0.979933283472878,0.007744775428580754,0.008621542458231405,0.00102289486792576,0.07204102426962852
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.8965335997816941,0.0,0.0,0.0,0.0,0.44297573800658335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.027163627798056908,0.20939379309230624,0.20939379309230624,0.7794701937018582,0.5511877852532873,0.0,0.0012592410237509824,0.009534253465543154,0.0,0.0,0.002338590472680396,0.0,0.009534253465543154,0.0
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.7565819226603302,0.0,0.0,0.0,0.0,0.653898917496885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.010471845592387839,0.0,0.005918869247871388,0.013431280216323532,0.03596851312167997,0.0015935417205807582,0.27249563421930967,0.3546768572378316,0.215583429912854,0.7753718714711518,0.061465180650972104,0.017984256560839986,0.16754952947820542,0.34420501164544376
49,0.014371844662453925,0.033389134064286896,0.005661635776118212,0.007694017849596546,0.0,0.0010161910367391665,0.08405351575313962,0.0,0.008565038738230116,0.1813175149838884,0.007694017849596546,0.9745272042328605,0.08013392175428855,0.004790614887484642,0.04863199961537439
50,0.0,0.0017679961420663224,0.0017679961420663224,0.08789466534844002,0.0,0.11289918221480659,0.14270254575249602,0.4899875022298094,0.454880150265921,0.4334116256836871,0.0,0.49150292749443764,0.006566842813389198,0.28717308764705834,0.014901681768844717
51,0.0,0.004360680361508051,0.0,0.0,0.0,0.0011740293280983216,0.0,0.0,0.02867985930068757,0.917420060671117,0.11253909702199627,0.11790608823616001,0.34617093331356225,0.07278981834209594,0.07614418785094829
