,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.60135436,0.0145460805,0.04304394,0.06717014,2.9008704e-15,0.0037707917,0.0010081037,9.0735654e-07,1.8392983e-06,0.030958006,0.11224192,1.7043903e-23,7.079806e-13,0.06515223,0.060751725
1,0.49829647,0.017135795,0.061041582,0.06636524,1.2185519e-13,0.0072803725,0.0015647432,3.9398706e-06,7.042251e-06,0.055068277,0.13701048,6.2244683e-21,1.6121667e-11,0.07547988,0.08074613
2,0.5275297,0.017125132,0.057569634,0.07117367,6.684168e-14,0.006255824,0.0015478403,3.391161e-06,6.0866796e-06,0.046654046,0.11802433,2.3487105e-21,1.051416e-11,0.07296497,0.081145324
3,0.537415,0.016364047,0.055971257,0.06960423,4.1695722e-14,0.005897527,0.0014250174,2.8027919e-06,5.066767e-06,0.04536358,0.11785823,1.1041782e-21,7.023172e-12,0.071621105,0.07847218
4,0.5001946,0.017113108,0.060413495,0.06553921,1.1981265e-13,0.0072942907,0.0015762259,3.917221e-06,6.9596927e-06,0.05526202,0.13650377,5.92885e-21,1.5742003e-11,0.075870365,0.080221936
5,0.52418286,0.015898421,0.055938967,0.06470643,4.417688e-14,0.006320386,0.0013919045,2.6231621e-06,4.8246598e-06,0.04972355,0.13342293,1.1651094e-21,6.618853e-12,0.073354445,0.07505276
6,0.51764274,0.017704112,0.059337363,0.07162368,1.03798595e-13,0.006665091,0.0016518731,4.047251e-06,7.1629006e-06,0.048747808,0.11898098,4.7344062e-21,1.5284494e-11,0.07420461,0.083430484
7,0.5185325,0.017740771,0.0589606,0.07258367,9.6667635e-14,0.0065383264,0.0016274684,3.9157662e-06,7.0138135e-06,0.04773464,0.11932925,4.3659707e-21,1.44957215e-11,0.073785216,0.08315665
8,0.5689584,0.017329553,0.047272943,0.07697782,1.9264665e-14,0.0047136243,0.0014484734,1.987597e-06,3.933975e-06,0.033588096,0.11037506,3.4657646e-22,3.559168e-12,0.0700998,0.06923027
9,0.5327529,0.016780248,0.056806702,0.0696499,5.851933e-14,0.0061719776,0.0015319259,3.2348657e-06,5.7767234e-06,0.046716515,0.11730202,1.8161257e-21,9.2206616e-12,0.07266575,0.079613104
10,0.53610593,0.01653073,0.056219622,0.069176644,5.0001697e-14,0.0060610278,0.001495142,3.034574e-06,5.427324e-06,0.046240766,0.11700381,1.4047681e-21,8.0537235e-12,0.072350636,0.07880717
11,0.5549903,0.01581827,0.05261219,0.067869484,2.2790248e-14,0.0053120567,0.0013338871,2.2260367e-06,4.1144745e-06,0.042302184,0.115010306,4.1150688e-22,4.1437903e-12,0.06981158,0.07493348
12,0.5384335,0.016257795,0.055952538,0.069265276,3.996527e-14,0.0058826148,0.001416737,2.7577846e-06,4.9749933e-06,0.045398947,0.1176679,1.0201713e-21,6.758354e-12,0.071545824,0.07817111
13,0.5508128,0.015704473,0.05385807,0.06755522,2.784569e-14,0.00559098,0.0013851161,2.4035369e-06,4.3482605e-06,0.043946277,0.115162805,5.305491e-22,4.8194274e-12,0.07087941,0.07509811
14,0.51873964,0.017679205,0.059187006,0.07174262,9.916436e-14,0.006611379,0.0016406126,3.975682e-06,7.0480555e-06,0.04839113,0.1187284,4.4206164e-21,1.4746518e-11,0.074044816,0.083224155
15,0.5138218,0.016369496,0.058620524,0.0652972,6.269001e-14,0.0066311536,0.0014151973,3.0776926e-06,5.5479513e-06,0.052007068,0.13277228,2.166658e-21,9.397765e-12,0.07376259,0.07929405
16,0.5198685,0.017538536,0.058996268,0.071516864,9.088657e-14,0.0065470748,0.0016119633,3.832631e-06,6.814704e-06,0.048196193,0.11904125,3.860997e-21,1.3696791e-11,0.07374203,0.08293064
17,0.5086106,0.018308628,0.061072018,0.07286313,1.542456e-13,0.0070010033,0.0017444433,4.7337667e-06,8.325151e-06,0.050120857,0.12011449,9.079055e-21,2.1503476e-11,0.07494012,0.08521163
18,0.5001709,0.017114123,0.0604429,0.0655411,1.2086828e-13,0.0073007373,0.0015749249,3.94252e-06,6.993214e-06,0.05535983,0.13629334,6.0346243e-21,1.591102e-11,0.075769596,0.08042158
19,0.5734598,0.017156025,0.04660646,0.075923815,1.766678e-14,0.0046661403,0.0014434751,1.9316096e-06,3.7975212e-06,0.033433396,0.10930986,2.9346522e-22,3.2735828e-12,0.06979824,0.068196975
20,0.54132247,0.015000411,0.053554036,0.063369356,2.1831666e-14,0.005720772,0.0012513482,2.0028747e-06,3.7172786e-06,0.04674346,0.12983713,3.7346452e-22,3.668386e-12,0.07125134,0.071943976
21,0.5706464,0.018698912,0.045531467,0.077820055,3.403734e-14,0.004902153,0.001705291,2.4949136e-06,4.8954735e-06,0.03324958,0.10911104,8.1705845e-22,5.4436e-12,0.0718763,0.06645139
22,0.55456513,0.015498542,0.05285743,0.06777818,2.1639286e-14,0.005374491,0.0013298384,2.1615615e-06,3.972446e-06,0.042601954,0.114945,3.6369575e-22,3.9193596e-12,0.07033956,0.07470375
23,0.51587874,0.016354226,0.057507608,0.0646033,6.379572e-14,0.0066985623,0.0014665474,3.051405e-06,5.505351e-06,0.05193081,0.13368471,2.0870225e-21,9.110271e-12,0.074633025,0.07723395
24,0.53116643,0.016822435,0.057042576,0.07075596,5.4549803e-14,0.0060569947,0.0014791075,3.118666e-06,5.659078e-06,0.04599614,0.119113915,1.735832e-21,8.847496e-12,0.07181869,0.07973901
25,0.5334308,0.01664797,0.056711733,0.06984928,5.1205547e-14,0.0060700206,0.0014793059,3.0519489e-06,5.4840284e-06,0.046198566,0.11793258,1.5138069e-21,8.33365e-12,0.07212815,0.0795431
26,0.53834194,0.016659053,0.05532587,0.07147366,4.2828e-14,0.0058271238,0.0014680316,2.8302943e-06,5.188104e-06,0.043907505,0.11654903,1.1528673e-21,7.1631056e-12,0.071683355,0.0787564
27,0.512939,0.018019654,0.060278006,0.072252385,1.2699782e-13,0.006836359,0.0016969593,4.384661e-06,7.733105e-06,0.049461674,0.11958117,6.6037096e-21,1.8206197e-11,0.07453228,0.08439044
28,0.5937332,0.014858377,0.04514625,0.06770536,4.363311e-15,0.0040459093,0.0010676353,1.1085679e-06,2.1824926e-06,0.032917503,0.11047333,3.1884565e-23,1.0263738e-12,0.065351486,0.06469764
29,0.5963391,0.015239311,0.04262703,0.06907235,4.5593344e-15,0.0039865887,0.001118548,1.0995551e-06,2.2158815e-06,0.03142401,0.111380585,3.4773948e-23,1.0252939e-12,0.06595357,0.062855594
30,0.51596117,0.017809445,0.059513964,0.07183795,1.1158886e-13,0.0067377696,0.0016648482,4.1605085e-06,7.344495e-06,0.049037836,0.119309604,5.3646015e-21,1.6289824e-11,0.07436188,0.08375415
31,0.5190091,0.01620505,0.056624223,0.06466788,5.5761317e-14,0.0065420396,0.0014434907,2.8597353e-06,5.222829e-06,0.050881695,0.13467254,1.6857818e-21,8.016447e-12,0.074412964,0.07553292
32,0.53898007,0.016351711,0.0557697,0.06878868,4.4488315e-14,0.0059704673,0.0014739266,2.8969105e-06,5.1935403e-06,0.04583852,0.11670143,1.1516654e-21,7.2545832e-12,0.07203273,0.07808468
33,0.48712483,0.017819218,0.06281704,0.066780694,1.9021323e-13,0.0077448315,0.0016537826,4.6874998e-06,8.278069e-06,0.0574019,0.13882025,1.3045157e-20,2.3744614e-11,0.076663814,0.08316066
