MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","1",0.08000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"10","4",0.10000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","0",0.17000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"7","6",0.07000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"22","9",0.22000000,0.09000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","2",0.02000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"9","6",0.09000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","21",0.14000000,0.21000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","17",0.02000000,0.17000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","16",0.08000000,0.16000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","9",0.02000000,0.09000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","9",0.03000000,0.09000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","21",0.02000000,0.21000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","4",0.00000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","16",0.14000000,0.16000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","4",0.00000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","7",0.00000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","2",0.13000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","15",0.03000000,0.15000000,10000.00000000000,400.00000000000
