MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"10","0",0.10000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"50","1",0.50000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"25","3",0.25000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"53","3",0.53000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"37","2",0.37000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"11","0",0.11000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","1",0.08000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","4",0.02000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"27","2",0.27000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"58","0",0.58000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","0",0.17000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"15","0",0.15000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"37","0",0.37000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","0",0.17000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","8",0.17000000,0.08000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","16",0.08000000,0.16000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","4",0.24000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","7",0.04000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","4",0.06000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"26","8",0.26000000,0.08000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","5",0.24000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","5",0.00000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"16","0",0.16000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"57","1",0.57000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"36","2",0.36000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"57","3",0.57000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"41","2",0.41000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"18","4",0.18000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"42","1",0.42000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"31","0",0.31000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"16","1",0.16000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","2",0.04000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","0",0.02000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","19",0.03000000,0.19000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","13",0.00000000,0.13000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
