Datum,precip_mm
28/10/2012,0.4
29/10/2012,0.2
30/10/2012,6.1
31/10/2012,0.1
01/11/2012,0.2
02/11/2012,2.3
03/11/2012,5.5
04/11/2012,9.3
05/11/2012,3.4
06/11/2012,0.1
07/11/2012,0.1
08/11/2012,0
09/11/2012,0.2
10/11/2012,2.4
11/11/2012,5.8
12/11/2012,1.6
13/11/2012,0.2
14/11/2012,2.7
15/11/2012,0.1
16/11/2012,0
17/11/2012,3.5
18/11/2012,1.1
19/11/2012,0
20/11/2012,1.6
21/11/2012,0
22/11/2012,0
23/11/2012,1.5
24/11/2012,0.5
25/11/2012,0.1
26/11/2012,0.5
27/11/2012,0.1
28/11/2012,0.1
29/11/2012,0.1
30/11/2012,0.2
01/12/2012,0.1
02/12/2012,0.7
03/12/2012,1
04/12/2012,0.2
05/12/2012,1.1
06/12/2012,0.2
07/12/2012,1.1
08/12/2012,1.6
09/12/2012,1
10/12/2012,0.2
11/12/2012,0.4
12/12/2012,0.9
13/12/2012,2.6
14/12/2012,0.7
15/12/2012,0.9
16/12/2012,0.3
17/12/2012,0.2
18/12/2012,0.3
19/12/2012,0.3
20/12/2012,0
21/12/2012,0.1
22/12/2012,0
23/12/2012,0
24/12/2012,0
25/12/2012,0
26/12/2012,0.9
27/12/2012,2.7
28/12/2012,0
29/12/2012,3.4
30/12/2012,6.7
31/12/2012,0.3
01/01/2013,0.7
02/01/2013,0
03/01/2013,0
04/01/2013,0
05/01/2013,0.1
06/01/2013,2.6
07/01/2013,0.1
08/01/2013,1.8
09/01/2013,1.1
10/01/2013,0
11/01/2013,0
12/01/2013,0.1
13/01/2013,0
14/01/2013,0.1
15/01/2013,0.3
16/01/2013,0.1
17/01/2013,0
18/01/2013,0.1
19/01/2013,0.1
20/01/2013,0.1
21/01/2013,0
22/01/2013,1.3
23/01/2013,0
24/01/2013,0
25/01/2013,0
26/01/2013,3
27/01/2013,0.2
28/01/2013,6.9
29/01/2013,0.1
30/01/2013,7.1
31/01/2013,7
01/02/2013,1.9
02/02/2013,1.1
03/02/2013,2.7
04/02/2013,6.2
05/02/2013,0.3
06/02/2013,0.3
07/02/2013,0
08/02/2013,0
09/02/2013,0
10/02/2013,0
11/02/2013,0
12/02/2013,0
13/02/2013,0.4
14/02/2013,0
15/02/2013,0
16/02/2013,0
17/02/2013,0.2
18/02/2013,0
19/02/2013,0
20/02/2013,0
21/02/2013,0.6
22/02/2013,0.1
23/02/2013,0
24/02/2013,0
25/02/2013,0
26/02/2013,2.5
27/02/2013,0.7
28/02/2013,4.7
01/03/2013,0
02/03/2013,0.2
03/03/2013,0.3
04/03/2013,0
05/03/2013,1.8
06/03/2013,0
07/03/2013,2.2
08/03/2013,0.3
09/03/2013,0.1
10/03/2013,0.3
11/03/2013,0
12/03/2013,0
13/03/2013,1.1
14/03/2013,0.3
15/03/2013,0
16/03/2013,0
17/03/2013,2.3
18/03/2013,1.7
19/03/2013,0
20/03/2013,0.2
21/03/2013,0.1
22/03/2013,0
23/03/2013,0
24/03/2013,0
25/03/2013,0
26/03/2013,1.1
27/03/2013,0
28/03/2013,0
29/03/2013,0
30/03/2013,0
31/03/2013,0.1
01/04/2013,0
02/04/2013,0.2
03/04/2013,0
04/04/2013,0
05/04/2013,0.2
06/04/2013,0.3
07/04/2013,0.1
08/04/2013,0.2
09/04/2013,0
10/04/2013,0
11/04/2013,0
12/04/2013,0.2
13/04/2013,0
14/04/2013,1.9
15/04/2013,0
16/04/2013,0
17/04/2013,1.7
18/04/2013,8.9
19/04/2013,0.9
20/04/2013,0
21/04/2013,0.1
22/04/2013,0
23/04/2013,0.4
24/04/2013,0
25/04/2013,0
26/04/2013,0
27/04/2013,0.1
28/04/2013,0.2
29/04/2013,3.9
30/04/2013,1.5
01/05/2013,0
02/05/2013,0
03/05/2013,1
04/05/2013,0.3
05/05/2013,0
06/05/2013,0
07/05/2013,0
08/05/2013,0
09/05/2013,0
10/05/2013,0
11/05/2013,1.4
12/05/2013,2.1
13/05/2013,10.2
14/05/2013,7.3
15/05/2013,0.1
16/05/2013,0
17/05/2013,0
18/05/2013,0
19/05/2013,0
20/05/2013,0
21/05/2013,0
22/05/2013,0
23/05/2013,0
24/05/2013,0
25/05/2013,0
26/05/2013,0
27/05/2013,0
28/05/2013,0
29/05/2013,0
30/05/2013,0
31/05/2013,0
01/06/2013,2.8
02/06/2013,8.4
03/06/2013,7.2
04/06/2013,0.1
05/06/2013,0
06/06/2013,0
07/06/2013,9.2
08/06/2013,0.4
09/06/2013,1.1
10/06/2013,0.3
11/06/2013,1.6
12/06/2013,0
13/06/2013,0
14/06/2013,0
15/06/2013,1
16/06/2013,0.6
17/06/2013,19.1
18/06/2013,0
19/06/2013,0.5
20/06/2013,2.3
21/06/2013,0
22/06/2013,1.8
23/06/2013,0
24/06/2013,2.5
25/06/2013,2.1
26/06/2013,0
27/06/2013,1
28/06/2013,0.4
29/06/2013,1.8
30/06/2013,9
01/07/2013,14.5
02/07/2013,4.4
03/07/2013,0.1
04/07/2013,0.6
05/07/2013,3.1
06/07/2013,0
07/07/2013,0.1
08/07/2013,0.2
09/07/2013,6.2
10/07/2013,0
11/07/2013,0
12/07/2013,0
13/07/2013,13
14/07/2013,0.2
15/07/2013,0.8
16/07/2013,0
17/07/2013,0
18/07/2013,2
19/07/2013,0.8
20/07/2013,0.5
21/07/2013,0.8
22/07/2013,0
23/07/2013,0
24/07/2013,0
25/07/2013,0
26/07/2013,0
27/07/2013,0
28/07/2013,11
29/07/2013,0.8
30/07/2013,0.1
31/07/2013,0.1
01/08/2013,0.7
02/08/2013,1
03/08/2013,0.2
04/08/2013,0.2
05/08/2013,5.5
06/08/2013,0
07/08/2013,3
08/08/2013,0.2
09/08/2013,0
10/08/2013,0
11/08/2013,0
12/08/2013,4
13/08/2013,1
14/08/2013,0
15/08/2013,0
16/08/2013,0
17/08/2013,11.2
18/08/2013,0.4
19/08/2013,3
20/08/2013,0
21/08/2013,0.4
22/08/2013,0.5
23/08/2013,0.5
24/08/2013,0
25/08/2013,0
26/08/2013,0.7
27/08/2013,0
28/08/2013,0.4
29/08/2013,0
30/08/2013,0
31/08/2013,0
01/09/2013,0
02/09/2013,0
03/09/2013,0
04/09/2013,0.2
05/09/2013,0
06/09/2013,0.1
07/09/2013,0
08/09/2013,0.1
09/09/2013,0.1
10/09/2013,0
11/09/2013,0.9
12/09/2013,0
13/09/2013,0
14/09/2013,0
15/09/2013,0
16/09/2013,0
17/09/2013,0.6
18/09/2013,0.1
19/09/2013,0
20/09/2013,0
21/09/2013,0
22/09/2013,0.7
23/09/2013,0
24/09/2013,0
25/09/2013,1
26/09/2013,2.9
27/09/2013,0.6
28/09/2013,0
29/09/2013,0
30/09/2013,0
01/10/2013,4.5
02/10/2013,0
03/10/2013,0
04/10/2013,0
05/10/2013,5.1
06/10/2013,1.2
07/10/2013,0
08/10/2013,0
09/10/2013,13.6
10/10/2013,0
11/10/2013,0.4
12/10/2013,0
13/10/2013,1.4
14/10/2013,0
15/10/2013,1.6
16/10/2013,0
17/10/2013,0
18/10/2013,0.2
19/10/2013,0
20/10/2013,0
21/10/2013,0
22/10/2013,0.1
23/10/2013,2.1
24/10/2013,0.9
25/10/2013,0.8
26/10/2013,5.7
27/10/2013,1.5
28/10/2013,8.9
29/10/2013,7.8
30/10/2013,2.6
31/10/2013,0.1
01/11/2013,0.1
02/11/2013,0.6
03/11/2013,0.3
04/11/2013,5.7
05/11/2013,4.9
06/11/2013,0.6
07/11/2013,0.2
08/11/2013,0.2
09/11/2013,0.1
10/11/2013,0
11/11/2013,0.2
12/11/2013,0
13/11/2013,0
14/11/2013,0
15/11/2013,0.3
16/11/2013,4.4
17/11/2013,0.8
18/11/2013,0
19/11/2013,0.1
20/11/2013,0
21/11/2013,0.1
22/11/2013,0
23/11/2013,0
24/11/2013,0
25/11/2013,0.1
26/11/2013,7.4
27/11/2013,8
28/11/2013,0.1
29/11/2013,1
30/11/2013,0
01/12/2013,0.2
02/12/2013,1.1
03/12/2013,0.1
04/12/2013,1
05/12/2013,0.2
06/12/2013,0
07/12/2013,0
08/12/2013,0
09/12/2013,0
10/12/2013,3.3
11/12/2013,0
12/12/2013,0
13/12/2013,0.2
14/12/2013,0.2
15/12/2013,0.1
16/12/2013,1
17/12/2013,0.1
18/12/2013,0.1
19/12/2013,1.8
20/12/2013,5.8
21/12/2013,0.4
22/12/2013,1.1
23/12/2013,0.1
24/12/2013,4.8
25/12/2013,3.8
26/12/2013,0.3
27/12/2013,1.8
28/12/2013,0.9
29/12/2013,0.1
30/12/2013,4
31/12/2013,3
01/01/2014,0.6
02/01/2014,0.4
03/01/2014,0.1
04/01/2014,0
05/01/2014,0.7
06/01/2014,1.5
07/01/2014,4
08/01/2014,5.4
09/01/2014,0.3
10/01/2014,0.2
11/01/2014,0
12/01/2014,0
13/01/2014,0.1
14/01/2014,0
15/01/2014,0.7
16/01/2014,0.4
17/01/2014,0.2
18/01/2014,0
19/01/2014,0
20/01/2014,0
21/01/2014,0
22/01/2014,0
23/01/2014,0
24/01/2014,0.1
25/01/2014,0
26/01/2014,0.2
27/01/2014,0.3
28/01/2014,0.1
29/01/2014,0.3
30/01/2014,0.1
31/01/2014,0
01/02/2014,0.4
02/02/2014,0.5
03/02/2014,0
04/02/2014,0
05/02/2014,0
06/02/2014,0.1
07/02/2014,0.2
08/02/2014,3
09/02/2014,0.4
10/02/2014,0.5
11/02/2014,2.6
12/02/2014,0.3
13/02/2014,0.4
14/02/2014,1
15/02/2014,0.5
16/02/2014,2.4
17/02/2014,3.6
18/02/2014,0.7
19/02/2014,0.4
20/02/2014,0.4
21/02/2014,4
22/02/2014,0.2
23/02/2014,0.1
24/02/2014,0.5
25/02/2014,0
26/02/2014,0.2
27/02/2014,1.4
28/02/2014,0.1
01/03/2014,1.1
02/03/2014,0.1
03/03/2014,0.2
04/03/2014,0.1
05/03/2014,0
06/03/2014,0
07/03/2014,3.7
08/03/2014,0
09/03/2014,0.3
10/03/2014,0
11/03/2014,0.1
12/03/2014,0
13/03/2014,5.8
14/03/2014,0.8
15/03/2014,0.1
16/03/2014,0
17/03/2014,0
18/03/2014,0
19/03/2014,0
20/03/2014,3.9
21/03/2014,2.2
22/03/2014,0.7
23/03/2014,0.6
24/03/2014,0
25/03/2014,0
26/03/2014,0
27/03/2014,0
28/03/2014,0.1
29/03/2014,0.4
30/03/2014,0.1
31/03/2014,0
01/04/2014,0
02/04/2014,0.9
03/04/2014,0.2
04/04/2014,0
05/04/2014,0
06/04/2014,0
07/04/2014,0
08/04/2014,0
09/04/2014,0
10/04/2014,0.7
11/04/2014,0
12/04/2014,0.5
13/04/2014,0.2
14/04/2014,0
15/04/2014,0
16/04/2014,0.5
17/04/2014,0
18/04/2014,0
19/04/2014,0
20/04/2014,0.1
21/04/2014,0
22/04/2014,0
23/04/2014,0
24/04/2014,0
25/04/2014,0
26/04/2014,0.5
27/04/2014,2.2
28/04/2014,9.7
29/04/2014,1.2
30/04/2014,0
01/05/2014,1.4
02/05/2014,0
03/05/2014,0.3
04/05/2014,0
05/05/2014,0
06/05/2014,0
07/05/2014,0.1
08/05/2014,0
09/05/2014,0
10/05/2014,0.2
11/05/2014,0
12/05/2014,0.1
13/05/2014,0
14/05/2014,0
15/05/2014,0
16/05/2014,0.1
17/05/2014,0.4
18/05/2014,0
19/05/2014,0
20/05/2014,5.2
21/05/2014,1.7
22/05/2014,4.1
23/05/2014,3
24/05/2014,0
25/05/2014,0
26/05/2014,0
27/05/2014,0
28/05/2014,0
29/05/2014,0
30/05/2014,0
31/05/2014,6.7
01/06/2014,0.1
02/06/2014,0
03/06/2014,0
04/06/2014,0
05/06/2014,0
06/06/2014,10.7
07/06/2014,17.4
08/06/2014,18
09/06/2014,1.3
10/06/2014,14
11/06/2014,2.2
12/06/2014,6.6
13/06/2014,0
14/06/2014,0.1
15/06/2014,0.4
16/06/2014,1.6
17/06/2014,2.9
18/06/2014,0.3
19/06/2014,0.1
20/06/2014,2.3
21/06/2014,5.7
22/06/2014,3.4
23/06/2014,0.1
24/06/2014,0
25/06/2014,0.1
26/06/2014,0
27/06/2014,0
28/06/2014,0
29/06/2014,0
30/06/2014,0
01/07/2014,2.4
02/07/2014,5.7
03/07/2014,9.4
04/07/2014,1.6
05/07/2014,0
06/07/2014,0
07/07/2014,0
08/07/2014,0
09/07/2014,0
10/07/2014,0
11/07/2014,21.2
12/07/2014,0
13/07/2014,34.9
14/07/2014,0
15/07/2014,0.4
16/07/2014,9.4
17/07/2014,4.5
18/07/2014,2.1
19/07/2014,0
20/07/2014,0
21/07/2014,5.4
22/07/2014,0
23/07/2014,0
24/07/2014,0
25/07/2014,13.6
26/07/2014,0.1
27/07/2014,0.2
28/07/2014,0.3
29/07/2014,0
30/07/2014,16
31/07/2014,0
01/08/2014,0
02/08/2014,0
03/08/2014,1.1
04/08/2014,18
05/08/2014,6
06/08/2014,1.7
07/08/2014,7.1
08/08/2014,0
09/08/2014,0.3
10/08/2014,1.5
11/08/2014,0.3
12/08/2014,29.9
13/08/2014,1.7
14/08/2014,4.5
15/08/2014,0.1
16/08/2014,0.1
17/08/2014,0.6
18/08/2014,7.6
19/08/2014,9.9
20/08/2014,1
21/08/2014,0
22/08/2014,0
23/08/2014,0
24/08/2014,0
25/08/2014,0
26/08/2014,1.7
27/08/2014,1.1
28/08/2014,0
29/08/2014,0
30/08/2014,0
31/08/2014,0
01/09/2014,0
02/09/2014,0.1
03/09/2014,0.2
04/09/2014,0
05/09/2014,0
06/09/2014,0
07/09/2014,0
08/09/2014,0.2
09/09/2014,0.2
10/09/2014,0.1
11/09/2014,0
12/09/2014,0
13/09/2014,0
14/09/2014,0
15/09/2014,0
16/09/2014,0
17/09/2014,0
18/09/2014,0
19/09/2014,0.2
20/09/2014,5
21/09/2014,0
22/09/2014,0
23/09/2014,0.1
24/09/2014,11.7
25/09/2014,0.1
26/09/2014,3.1
27/09/2014,1.6
28/09/2014,0.7
29/09/2014,0
30/09/2014,0
01/10/2014,0
02/10/2014,0.1
03/10/2014,0
04/10/2014,0
05/10/2014,0
06/10/2014,0
07/10/2014,0
08/10/2014,0.1
09/10/2014,0
10/10/2014,0
11/10/2014,0.1
12/10/2014,0
13/10/2014,0
14/10/2014,0
15/10/2014,0
16/10/2014,0.1
17/10/2014,0
18/10/2014,0
19/10/2014,0
20/10/2014,0.1
21/10/2014,0
22/10/2014,0.1
23/10/2014,0.2
24/10/2014,0.5
25/10/2014,2
26/10/2014,6.7
27/10/2014,0.2
28/10/2014,0.8
29/10/2014,0
30/10/2014,0
31/10/2014,0
01/11/2014,1.9
02/11/2014,0
03/11/2014,4.3
04/11/2014,0.1
05/11/2014,0
06/11/2014,0
07/11/2014,0
08/11/2014,0
09/11/2014,0
10/11/2014,5.4
11/11/2014,3.4
12/11/2014,0
13/11/2014,0
14/11/2014,0.1
15/11/2014,1.5
16/11/2014,0.1
17/11/2014,0.1
18/11/2014,0
19/11/2014,0.1
20/11/2014,0.1
21/11/2014,0
22/11/2014,0.6
23/11/2014,0.1
24/11/2014,2
25/11/2014,0.2
26/11/2014,0
27/11/2014,0
28/11/2014,0
29/11/2014,0
30/11/2014,0
01/12/2014,1.1
02/12/2014,5.4
03/12/2014,3.5
04/12/2014,0.1
05/12/2014,0
06/12/2014,0
07/12/2014,0.9
08/12/2014,0.1
09/12/2014,0
10/12/2014,1.9
11/12/2014,0.1
12/12/2014,1.6
13/12/2014,0.2
14/12/2014,0.3
15/12/2014,4.6
16/12/2014,0.2
17/12/2014,1.2
18/12/2014,0.4
19/12/2014,1.2
20/12/2014,0.2
21/12/2014,0.2
22/12/2014,0
23/12/2014,0
24/12/2014,0
25/12/2014,0
26/12/2014,0.2
27/12/2014,0
28/12/2014,0
29/12/2014,2.9
30/12/2014,1.4
31/12/2014,0
01/01/2015,2.6
02/01/2015,2
03/01/2015,0.9
04/01/2015,0.7
05/01/2015,0
06/01/2015,1.1
07/01/2015,2.3
08/01/2015,2.2
09/01/2015,2.9
10/01/2015,0.4
11/01/2015,0.2
12/01/2015,0.2
13/01/2015,1.5
14/01/2015,0.2
15/01/2015,2
16/01/2015,2.4
17/01/2015,1.1
18/01/2015,0
19/01/2015,0
20/01/2015,0
21/01/2015,0
22/01/2015,0
23/01/2015,0
24/01/2015,0.1
25/01/2015,0.2
26/01/2015,0.2
27/01/2015,0
28/01/2015,1
29/01/2015,1.6
30/01/2015,1
31/01/2015,0.3
01/02/2015,0
02/02/2015,2.6
03/02/2015,2
04/02/2015,0
05/02/2015,1.2
06/02/2015,1
07/02/2015,1
08/02/2015,0
09/02/2015,0.1
10/02/2015,2.1
11/02/2015,0.2
12/02/2015,0.7
13/02/2015,0
14/02/2015,0
15/02/2015,0
16/02/2015,0
17/02/2015,0.1
18/02/2015,0
19/02/2015,0
20/02/2015,0.1
21/02/2015,0
22/02/2015,0
23/02/2015,1.6
24/02/2015,2
25/02/2015,0
26/02/2015,1.5
27/02/2015,0.8
28/02/2015,0
01/03/2015,0.2
02/03/2015,0
03/03/2015,0
04/03/2015,0
05/03/2015,0.5
06/03/2015,0
07/03/2015,2
08/03/2015,0
09/03/2015,0
10/03/2015,0.1
11/03/2015,0
12/03/2015,0
13/03/2015,0
14/03/2015,0
15/03/2015,0
16/03/2015,0
17/03/2015,0
18/03/2015,0
19/03/2015,0.1
20/03/2015,0
21/03/2015,0
22/03/2015,1.9
23/03/2015,2
24/03/2015,0
25/03/2015,0
26/03/2015,0
27/03/2015,4.9
28/03/2015,0.1
29/03/2015,0.9
30/03/2015,3.9
31/03/2015,3.6
01/04/2015,2
02/04/2015,0.1
03/04/2015,0.2
04/04/2015,0.6
05/04/2015,0
06/04/2015,0
07/04/2015,0.1
08/04/2015,0
09/04/2015,3.1
10/04/2015,1.9
11/04/2015,0
12/04/2015,1.7
13/04/2015,12.2
14/04/2015,2.2
15/04/2015,0.4
16/04/2015,0
17/04/2015,0
18/04/2015,0
19/04/2015,0
20/04/2015,0
21/04/2015,0
22/04/2015,0
23/04/2015,0
24/04/2015,0.1
25/04/2015,0
26/04/2015,0
27/04/2015,4.6
28/04/2015,0.2
29/04/2015,0.1
30/04/2015,6.4
01/05/2015,5.2
02/05/2015,0
03/05/2015,0.1
04/05/2015,0.8
05/05/2015,0
06/05/2015,3.7
07/05/2015,0
08/05/2015,4.9
09/05/2015,9.5
10/05/2015,0
11/05/2015,0
12/05/2015,0
13/05/2015,2.3
14/05/2015,3.6
15/05/2015,0
16/05/2015,0
17/05/2015,0
18/05/2015,0
19/05/2015,3.3
20/05/2015,3.4
21/05/2015,0
22/05/2015,3.9
23/05/2015,0.1
24/05/2015,0
25/05/2015,0
26/05/2015,0
27/05/2015,10
28/05/2015,3
29/05/2015,0.1
30/05/2015,0.3
31/05/2015,3.3
01/06/2015,1.9
02/06/2015,0.6
03/06/2015,0.2
04/06/2015,0.1
05/06/2015,0
06/06/2015,0
07/06/2015,0
08/06/2015,0
09/06/2015,0
10/06/2015,0.7
11/06/2015,0
12/06/2015,0
13/06/2015,0
14/06/2015,0
15/06/2015,1.7
16/06/2015,0
17/06/2015,0
18/06/2015,0.1
19/06/2015,0
20/06/2015,0
21/06/2015,0
22/06/2015,8.1
23/06/2015,11.9
24/06/2015,8.1
25/06/2015,3.9
26/06/2015,0
27/06/2015,0
28/06/2015,0.1
29/06/2015,0
30/06/2015,0
01/07/2015,0
02/07/2015,3.3
03/07/2015,0.2
04/07/2015,0
05/07/2015,0.1
06/07/2015,10.3
07/07/2015,0.9
08/07/2015,0.2
09/07/2015,0
10/07/2015,0
11/07/2015,0
12/07/2015,0
13/07/2015,0
14/07/2015,0
15/07/2015,0.3
16/07/2015,0
17/07/2015,0
18/07/2015,0.3
19/07/2015,4.4
20/07/2015,0.3
21/07/2015,0
22/07/2015,0
23/07/2015,0.1
24/07/2015,0
25/07/2015,0
26/07/2015,6.2
27/07/2015,6.7
28/07/2015,0
29/07/2015,24.2
30/07/2015,9.6
31/07/2015,3.7
01/08/2015,6.4
02/08/2015,1.6
03/08/2015,2.3
04/08/2015,0
05/08/2015,0.1
06/08/2015,7.5
07/08/2015,4.4
08/08/2015,2.9
09/08/2015,0
10/08/2015,0
11/08/2015,3.1
12/08/2015,0
13/08/2015,0.1
14/08/2015,0
15/08/2015,0
16/08/2015,0
17/08/2015,0
18/08/2015,0
19/08/2015,0
20/08/2015,0
21/08/2015,0
22/08/2015,0
23/08/2015,0
24/08/2015,0
25/08/2015,0
26/08/2015,0.1
27/08/2015,0.5
28/08/2015,16.1
29/08/2015,0.7
30/08/2015,0
31/08/2015,0.3
01/09/2015,0
02/09/2015,0.1
03/09/2015,0
04/09/2015,0
05/09/2015,0
06/09/2015,0
07/09/2015,0.1
08/09/2015,0.7
09/09/2015,0
10/09/2015,0
11/09/2015,0
12/09/2015,0
13/09/2015,0
14/09/2015,0
15/09/2015,0
16/09/2015,0.1
17/09/2015,1.4
18/09/2015,26.9
19/09/2015,11.8
20/09/2015,2
21/09/2015,1
22/09/2015,6.8
23/09/2015,2.2
24/09/2015,0
25/09/2015,3.5
26/09/2015,1.3
27/09/2015,0.1
28/09/2015,0
29/09/2015,1
30/09/2015,0
01/10/2015,0
02/10/2015,4.4
03/10/2015,4.2
04/10/2015,5.2
05/10/2015,0
06/10/2015,0
07/10/2015,0
08/10/2015,0
09/10/2015,0
10/10/2015,0
11/10/2015,0
12/10/2015,0
13/10/2015,0
14/10/2015,0.9
15/10/2015,0
16/10/2015,0
17/10/2015,0
18/10/2015,0
19/10/2015,0
20/10/2015,0.3
21/10/2015,0.3
22/10/2015,0.2
23/10/2015,0
24/10/2015,1.1
25/10/2015,6
26/10/2015,0.7
27/10/2015,0
28/10/2015,0
29/10/2015,0
30/10/2015,0.2
31/10/2015,3.2
01/11/2015,0
02/11/2015,0
03/11/2015,0
04/11/2015,0
05/11/2015,0
06/11/2015,4.4
07/11/2015,3.8
08/11/2015,0.1
09/11/2015,2.1
10/11/2015,0.7
11/11/2015,2.7
12/11/2015,1
13/11/2015,1.7
14/11/2015,6.1
15/11/2015,0.5
16/11/2015,0
17/11/2015,1.5
18/11/2015,3.4
19/11/2015,0.4
20/11/2015,0.1
21/11/2015,0
22/11/2015,0
23/11/2015,0
24/11/2015,0
25/11/2015,0.1
26/11/2015,1.3
27/11/2015,0
28/11/2015,0.2
29/11/2015,0.8
30/11/2015,6.7
01/12/2015,3
02/12/2015,0.6
03/12/2015,0
04/12/2015,0
05/12/2015,5.9
06/12/2015,0.3
07/12/2015,0
08/12/2015,0.9
09/12/2015,2
10/12/2015,1.1
11/12/2015,0.2
12/12/2015,0.1
13/12/2015,0
14/12/2015,0
15/12/2015,0
16/12/2015,0
17/12/2015,0.9
18/12/2015,5.5
19/12/2015,1.6
20/12/2015,0.3
21/12/2015,0.5
22/12/2015,0.1
23/12/2015,0.5
24/12/2015,0.2
25/12/2015,1.1
26/12/2015,0
27/12/2015,0
28/12/2015,0
29/12/2015,0.1
30/12/2015,0.2
31/12/2015,0.2
01/01/2016,0
02/01/2016,0
03/01/2016,0.5
04/01/2016,0
05/01/2016,0.2
06/01/2016,0.2
07/01/2016,0
08/01/2016,0
09/01/2016,0
10/01/2016,0
11/01/2016,0.3
12/01/2016,0.2
13/01/2016,0
14/01/2016,0
15/01/2016,0
16/01/2016,2.6
17/01/2016,2
18/01/2016,0.2
19/01/2016,0
20/01/2016,0
21/01/2016,0.9
22/01/2016,0
23/01/2016,0
24/01/2016,2.4
25/01/2016,2
26/01/2016,5.4
27/01/2016,0.6
28/01/2016,0
29/01/2016,2.4
30/01/2016,3.7
31/01/2016,4.6
01/02/2016,0.1
02/02/2016,0
03/02/2016,0
04/02/2016,0.1
05/02/2016,0
06/02/2016,3.2
07/02/2016,3.8
08/02/2016,3
09/02/2016,7.4
10/02/2016,1.5
11/02/2016,1.4
12/02/2016,0.4
13/02/2016,1.6
14/02/2016,3.6
15/02/2016,0.5
16/02/2016,0
17/02/2016,0
18/02/2016,0
19/02/2016,0
20/02/2016,0.2
21/02/2016,2.3
22/02/2016,1.9
23/02/2016,3.6
24/02/2016,2.6
25/02/2016,0.5
26/02/2016,0.1
27/02/2016,0
28/02/2016,0
29/02/2016,0
01/03/2016,0
02/03/2016,0
03/03/2016,0
04/03/2016,0
05/03/2016,0
06/03/2016,0.9
07/03/2016,3.1
08/03/2016,1.2
09/03/2016,0.2
10/03/2016,0
11/03/2016,0.2
12/03/2016,0
13/03/2016,0
14/03/2016,0.8
15/03/2016,0
16/03/2016,0
17/03/2016,0.5
18/03/2016,0
19/03/2016,0
20/03/2016,0
21/03/2016,0
22/03/2016,0
23/03/2016,0
24/03/2016,0.4
25/03/2016,1.4
26/03/2016,0
27/03/2016,0
28/03/2016,0
29/03/2016,0
30/03/2016,0
31/03/2016,0
01/04/2016,0
02/04/2016,0.2
03/04/2016,0.3
04/04/2016,6.5
05/04/2016,0.2
06/04/2016,7
07/04/2016,4
08/04/2016,1.2
09/04/2016,0.3
10/04/2016,0
11/04/2016,0
12/04/2016,1.5
13/04/2016,0
14/04/2016,0
15/04/2016,0.2
16/04/2016,2.5
17/04/2016,0
18/04/2016,0
19/04/2016,0.3
20/04/2016,0
21/04/2016,0.4
22/04/2016,0.1
23/04/2016,0
24/04/2016,0
25/04/2016,1.3
26/04/2016,3.8
27/04/2016,0.7
28/04/2016,0
29/04/2016,0.1
30/04/2016,0
01/05/2016,0
02/05/2016,0.1
03/05/2016,0
04/05/2016,0
05/05/2016,0
06/05/2016,0.4
07/05/2016,0.1
08/05/2016,0
09/05/2016,0
10/05/2016,0
11/05/2016,0
12/05/2016,0
13/05/2016,0
14/05/2016,0
15/05/2016,0
16/05/2016,0
17/05/2016,0
18/05/2016,0
19/05/2016,4.8
20/05/2016,0
21/05/2016,0
22/05/2016,0
23/05/2016,3.6
24/05/2016,0.4
25/05/2016,0
26/05/2016,0
27/05/2016,0
28/05/2016,0
29/05/2016,0
30/05/2016,0
31/05/2016,0
01/06/2016,0
02/06/2016,0
03/06/2016,0
04/06/2016,1
05/06/2016,0
06/06/2016,0.1
07/06/2016,7.2
08/06/2016,7.3
09/06/2016,3.9
10/06/2016,0
11/06/2016,0
12/06/2016,0
13/06/2016,15.3
14/06/2016,5.1
15/06/2016,2.5
16/06/2016,0
17/06/2016,45.3
18/06/2016,14
19/06/2016,1.5
20/06/2016,3.7
21/06/2016,2.2
22/06/2016,0
23/06/2016,0.2
24/06/2016,5.7
25/06/2016,0
26/06/2016,0
27/06/2016,0.4
28/06/2016,0.2
29/06/2016,1.6
30/06/2016,0
01/07/2016,0.1
02/07/2016,1.5
03/07/2016,0.7
04/07/2016,13
05/07/2016,26
06/07/2016,14.5
07/07/2016,7.8
08/07/2016,0
09/07/2016,2.4
10/07/2016,2
11/07/2016,0
12/07/2016,0.1
13/07/2016,0.2
14/07/2016,0
15/07/2016,0
16/07/2016,12.5
17/07/2016,0
18/07/2016,0
19/07/2016,0
20/07/2016,0
21/07/2016,0
22/07/2016,0
23/07/2016,0
24/07/2016,0
25/07/2016,4.1
26/07/2016,24.6
27/07/2016,6.6
28/07/2016,0.4
29/07/2016,6.1
30/07/2016,0.6
31/07/2016,0.5
01/08/2016,11.5
02/08/2016,6.6
03/08/2016,4.1
04/08/2016,0.2
05/08/2016,0.1
06/08/2016,1.1
07/08/2016,0.1
08/08/2016,8.1
09/08/2016,0.4
10/08/2016,1.5
11/08/2016,1.7
12/08/2016,14.5
13/08/2016,0
14/08/2016,0
15/08/2016,0
16/08/2016,0
17/08/2016,0
18/08/2016,0
19/08/2016,0.3
20/08/2016,0
21/08/2016,0
22/08/2016,33.9
23/08/2016,13.2
24/08/2016,0
25/08/2016,0
